Node,Betweenness,BridgingCoefficient,BridgingCentrality
3037,0.0000051872,0.6111111111,0.0000031700
3228,0.0000048022,0.4166666667,0.0000020009
871,0.0000357026,1.0000000000,0.0000357026
1894,0.0000068082,0.0000000000,0.0000000000
3003,0.0000023505,0.5166666667,0.0000012144
646,0.0000000000,0.0000000000,0.0000000000
785,0.0000000000,0.0000000000,0.0000000000
3142,0.0000098881,0.7500000000,0.0000074161
920,0.0000000000,0.0000000000,0.0000000000
423,0.0000000000,0.0000000000,0.0000000000
2780,0.0000036473,0.5000000000,0.0000018236
474,0.0000217012,0.5000000000,0.0000108506
945,0.0000000000,0.0000000000,0.0000000000
1067,0.0000000000,0.0000000000,0.0000000000
122,0.0000000000,0.0000000000,0.0000000000
2479,0.0000001216,0.5000000000,0.0000000608
773,0.0000014994,0.0000000000,0.0000000000
3130,0.0000006889,0.2777777778,0.0000001914
1882,0.0000013779,1.0000000000,0.0000013779
4239,0.0000094018,0.3833333333,0.0000036040
1051,0.0000020263,0.0000000000,0.0000000000
493,0.0000129208,0.5000000000,0.0000064604
253,0.0000000000,0.0000000000,0.0000000000
2610,0.0000012968,0.6666666667,0.0000008645
284,0.0000000000,0.0000000000,0.0000000000
2641,0.0000004863,1.0000000000,0.0000004863
390,0.0000000000,0.0000000000,0.0000000000
579,0.0000056330,1.0000000000,0.0000056330
2030,0.0000142243,0.7500000000,0.0000106682
921,0.0000015400,1.0000000000,0.0000015400
1102,0.0000006687,0.0000000000,0.0000000000
3459,0.0000009726,0.1250000000,0.0000001216
370,0.0000028165,0.0000000000,0.0000000000
2298,0.0000025936,0.2500000000,0.0000006484
1206,0.0000026747,1.0000000000,0.0000026747
2687,0.0000000000,0.0000000000,0.0000000000
330,0.0000000000,0.0000000000,0.0000000000
1578,0.0000049035,1.0000000000,0.0000049035
797,0.0000000000,0.0000000000,0.0000000000
1433,0.0000129478,0.5000000000,0.0000064739
1480,0.0000010537,0.0000000000,0.0000000000
1761,0.0000012563,0.0000000000,0.0000000000
580,0.0000000000,0.0000000000,0.0000000000
1964,0.0000068893,0.3333333333,0.0000022964
855,0.0000000000,0.0000000000,0.0000000000
1442,0.0000095842,0.7500000000,0.0000071881
886,0.0000094424,0.0000000000,0.0000000000
3243,0.0000006889,0.3125000000,0.0000002153
1094,0.0000012968,0.0000000000,0.0000000000
380,0.0000054912,0.0000000000,0.0000000000
1459,0.0000038094,1.0000000000,0.0000038094
350,0.0000027760,0.0000000000,0.0000000000
2707,0.0000074161,1.0000000000,0.0000074161
1114,0.0000000000,0.0000000000,0.0000000000
734,0.0000000000,0.0000000000,0.0000000000
645,0.0000041133,1.0000000000,0.0000041133
686,0.0000000000,0.0000000000,0.0000000000
2703,0.0000076187,0.5555555556,0.0000042326
346,0.0000000000,0.0000000000,0.0000000000
695,0.0000000000,0.0000000000,0.0000000000
1339,0.0000000000,0.0000000000,0.0000000000
990,0.0000093005,0.7500000000,0.0000069754
3347,0.0000083684,0.4000000000,0.0000033474
1256,0.0000039512,0.0000000000,0.0000000000
437,0.0000000000,0.0000000000,0.0000000000
2794,0.0000000000,0.0000000000,0.0000000000
670,0.0000000000,0.0000000000,0.0000000000
989,0.0000000000,0.0000000000,0.0000000000
1043,0.0000000000,0.0000000000,0.0000000000
896,0.0000045388,1.0000000000,0.0000045388
1090,0.0000024518,0.0000000000,0.0000000000
287,0.0000000000,0.0000000000,0.0000000000
543,0.0000094018,0.0000000000,0.0000000000
2900,0.0000046131,0.3333333333,0.0000015377
65,0.0000000000,0.0000000000,0.0000000000
928,0.0000035054,0.0000000000,0.0000000000
2513,0.0000017021,0.1250000000,0.0000002128
156,0.0000000000,0.0000000000,0.0000000000
295,0.0000000000,0.0000000000,0.0000000000
410,0.0000000000,0.0000000000,0.0000000000
174,0.0000000000,0.0000000000,0.0000000000
479,0.0000000000,0.0000000000,0.0000000000
3063,0.0000006889,0.6666666667,0.0000004593
524,0.0000000000,0.0000000000,0.0000000000
647,0.0000000000,0.0000000000,0.0000000000
4077,0.0000069906,0.4000000000,0.0000027962
1720,0.0000000000,0.0000000000,0.0000000000
1052,0.0000073756,0.2500000000,0.0000018439
1058,0.0000000000,0.0000000000,0.0000000000
3415,0.0000290160,0.6000000000,0.0000174096
591,0.0000000000,0.0000000000,0.0000000000
3918,0.0000103136,0.2250000000,0.0000023206
1561,0.0000000000,0.0000000000,0.0000000000
308,0.0000000000,0.0000000000,0.0000000000
1027,0.0000108810,0.0000000000,0.0000000000
3384,0.0000349529,0.1388888889,0.0000048546
397,0.0000000000,0.0000000000,0.0000000000
1506,0.0000014589,0.0000000000,0.0000000000
824,0.0000000000,0.0000000000,0.0000000000
1933,0.0000149943,0.4000000000,0.0000059977
126,0.0000000000,0.0000000000,0.0000000000
1647,0.0000137380,0.5000000000,0.0000068690
538,0.0000056735,0.0000000000,0.0000000000
2895,0.0000088750,0.3750000000,0.0000033281
1595,0.0000044578,0.5000000000,0.0000022289
869,0.0000005674,0.0000000000,0.0000000000
3226,0.0000004053,0.7777777778,0.0000003152
1462,0.0000024315,1.0000000000,0.0000024315
711,0.0000000000,0.0000000000,0.0000000000
1820,0.0000097666,0.6666666667,0.0000065110
4177,0.0000549318,0.4476190476,0.0000245885
167,0.0000000000,0.0000000000,0.0000000000
906,0.0000109215,0.3333333333,0.0000036405
1645,0.0000000000,0.0000000000,0.0000000000
536,0.0000000000,0.0000000000,0.0000000000
