Node_ID	Betweenness_Centrality
6117	0.000000
6115	0.000000
6114	0.000000
6111	0.000000
6109	0.000000
6108	0.000000
6107	0.000000
6105	0.000000
6104	0.000000
6102	0.000000
6101	0.000000
6100	0.000000
6096	0.000000
6095	0.000000
6093	0.000000
6092	0.000000
6091	0.000000
6089	0.000000
6087	0.000000
6086	0.000000
6084	0.000000
6083	0.000000
6082	0.000000
6081	0.000000
6079	0.000000
6074	0.000000
6072	0.000000
6068	0.000000
6066	0.000000
6061	0.000000
6057	0.000000
6055	0.000000
6051	0.000000
6047	0.000000
6040	0.000000
6039	0.000000
6038	0.000000
6037	0.000000
6033	0.000000
6032	0.000000
6029	0.000000
6026	0.000000
6024	0.000000
6021	0.000000
6020	0.000000
6019	0.000000
6018	0.000000
6017	0.000000
6016	0.000000
6015	0.000000
6011	0.000000
6008	0.000000
6006	0.000000
6000	0.000000
5998	0.000000
5997	0.000000
5996	0.000000
5994	0.000000
5978	0.000000
5976	0.000000
5975	0.000000
5971	0.000000
5970	0.000000
5967	0.000000
5965	0.000000
5964	0.000000
5963	0.000000
5960	0.000000
5959	0.000000
5958	0.000000
5949	0.000000
5946	0.000000
5945	0.000000
5943	0.000000
5942	0.000000
5941	0.000000
5938	0.000000
5937	0.000000
5935	0.000000
5932	0.000000
5931	0.000000
5930	0.000000
5928	0.000000
5925	0.000000
5924	0.000000
5923	0.000000
5922	0.000000
5920	0.000000
5919	0.000000
5918	0.000000
5917	0.000000
5915	0.000000
5912	0.000000
5909	0.000000
5903	0.000000
5900	0.000000
5898	0.000000
5897	0.000000
5895	0.000000
5890	0.000000
5888	0.000000
5887	0.000000
5886	0.000000
5884	0.000000
5878	0.000000
5876	0.000000
5875	0.000000
5874	0.000000
5869	0.000000
5868	0.000000
5863	0.000000
5862	0.000000
5860	0.000000
5857	0.000000
5854	0.000000
5853	0.000000
5852	0.000000
5849	0.000000
5848	0.000000
5844	0.000000
5842	0.000000
5840	0.000000
5839	0.000000
5832	0.000000
5831	0.000000
5830	0.000000
5827	0.000000
5824	0.000000
5819	0.000000
5817	0.000000
5814	0.000000
5813	0.000000
5809	0.000000
5808	0.000000
5804	0.000000
5803	0.000000
5800	0.000000
5799	0.000000
5797	0.000000
5796	0.000000
5793	0.000000
5792	0.000000
5791	0.000000
5785	0.000000
5783	0.000000
5782	0.000000
5774	0.000000
5771	0.000000
5767	0.000000
5766	0.000000
5758	0.000000
5757	0.000000
5747	0.000000
5744	0.000000
5741	0.000000
5740	0.000000
5737	0.000000
5734	0.000000
5733	0.000000
5732	0.000000
5731	0.000000
5730	0.000000
5727	0.000000
5713	0.000000
5708	0.000000
5699	0.000000
5698	0.000000
5694	0.000000
5692	0.000000
5691	0.000000
5689	0.000000
5688	0.000000
5687	0.000000
5681	0.000000
5679	0.000000
5678	0.000000
5672	0.000000
5670	0.000000
5668	0.000000
5660	0.000000
5658	0.000000
5656	0.000000
5646	0.000000
5645	0.000000
5644	0.000000
5642	0.000000
5641	0.000000
5640	0.000000
5637	0.000000
5635	0.000000
5634	0.000000
5633	0.000000
5632	0.000000
5628	0.000000
5627	0.000000
5624	0.000000
5621	0.000000
5610	0.000000
5606	0.000000
5605	0.000000
5603	0.000000
5600	0.000000
5599	0.000000
5597	0.000000
5588	0.000000
5584	0.000000
5583	0.000000
5582	0.000000
5576	0.000000
5573	0.000000
5572	0.000000
5564	0.000000
5562	0.000000
5561	0.000000
5560	0.000000
5559	0.000000
5558	0.000000
5553	0.000000
5552	0.000000
5546	0.000000
5545	0.000000
5544	0.000000
5542	0.000000
5538	0.000000
5531	0.000000
5528	0.000000
5522	0.000000
5520	0.000000
5519	0.000000
5518	0.000000
5517	0.000000
5508	0.000000
5505	0.000000
5502	0.000000
5500	0.000000
5494	0.000000
5493	0.000000
5487	0.000000
5486	0.000000
5485	0.000000
5482	0.000000
5481	0.000000
5478	0.000000
5477	0.000000
5475	0.000000
5467	0.000000
5462	0.000000
5461	0.000000
5460	0.000000
5448	0.000000
5447	0.000000
5446	0.000000
5439	0.000000
5438	0.000000
5437	0.000000
5436	0.000000
5435	0.000000
5434	0.000000
5433	0.000000
5432	0.000000
5418	0.000000
5408	0.000000
5407	0.000000
5397	0.000000
5396	0.000000
5393	0.000000
5391	0.000000
5388	0.000000
5387	0.000000
5386	0.000000
5382	0.000000
5380	0.000000
5379	0.000000
5377	0.000000
5372	0.000000
5371	0.000000
5370	0.000000
5367	0.000000
5357	0.000000
5352	0.000000
5350	0.000000
5349	0.000000
5348	0.000000
5340	0.000000
5338	0.000000
5330	0.000000
5329	0.000000
5327	0.000000
5306	0.000000
5303	0.000000
5301	0.000000
5300	0.000000
5299	0.000000
5297	0.000000
5296	0.000000
5291	0.000000
5290	0.000000
5289	0.000000
5285	0.000000
5284	0.000000
5277	0.000000
5275	0.000000
5274	0.000000
5273	0.000000
5272	0.000000
5267	0.000000
5261	0.000000
5259	0.000000
5252	0.000000
5248	0.000000
5241	0.000000
5235	0.000000
5232	0.000000
5231	0.000000
5223	0.000000
5222	0.000000
5218	0.000000
5217	0.000000
5215	0.000000
5208	0.000000
5207	0.000000
5205	0.000000
5204	0.000000
5202	0.000000
5201	0.000000
5199	0.000000
5198	0.000000
5197	0.000000
5192	0.000000
5189	0.000000
5185	0.000000
5184	0.000000
5182	0.000000
5179	0.000000
5176	0.000000
5175	0.000000
5172	0.000000
5170	0.000000
5168	0.000000
5162	0.000000
5161	0.000000
5160	0.000000
5157	0.000000
5149	0.000000
5147	0.000000
5146	0.000000
5145	0.000000
5133	0.000000
5132	0.000000
5130	0.000000
5125	0.000000
5124	0.000000
5123	0.000000
5122	0.000000
5120	0.000000
5118	0.000000
5116	0.000000
5114	0.000000
5112	0.000000
5111	0.000000
5110	0.000000
5106	0.000000
5101	0.000000
5100	0.000000
5098	0.000000
5097	0.000000
5089	0.000000
5088	0.000000
5087	0.000000
5084	0.000000
5082	0.000000
5078	0.000000
5074	0.000000
5071	0.000000
5070	0.000000
5069	0.000000
5065	0.000000
5063	0.000000
5062	0.000000
5061	0.000000
5058	0.000000
5055	0.000000
5054	0.000000
5053	0.000000
5048	0.000000
5047	0.000000
5041	0.000000
5037	0.000000
5036	0.000000
5033	0.000000
5027	0.000000
5026	0.000000
5021	0.000000
5019	0.000000
5017	0.000000
5015	0.000000
5014	0.000000
5013	0.000000
5012	0.000000
5010	0.000000
5007	0.000000
5006	0.000000
5005	0.000000
5004	0.000000
5003	0.000000
5002	0.000000
4997	0.000000
4996	0.000000
4993	0.000000
4992	0.000000
4989	0.000000
4988	0.000000
4987	0.000000
4980	0.000000
4977	0.000000
4976	0.000000
4975	0.000000
4973	0.000000
4972	0.000000
4971	0.000000
4970	0.000000
4969	0.000000
4968	0.000000
4967	0.000000
4966	0.000000
4958	0.000000
4957	0.000000
4956	0.000000
4946	0.000000
4945	0.000000
4944	0.000000
4943	0.000000
4942	0.000000
4941	0.000000
4940	0.000000
4938	0.000000
4933	0.000000
4932	0.000000
4931	0.000000
4930	0.000000
4928	0.000000
4927	0.000000
4924	0.000000
4922	0.000000
4921	0.000000
4919	0.000000
4918	0.000000
4916	0.000000
4915	0.000000
4912	0.000000
4911	0.000000
4910	0.000000
4908	0.000000
4907	0.000000
4906	0.000000
4904	0.000000
4902	0.000000
4900	0.000000
4897	0.000000
4894	0.000000
4891	0.000000
4889	0.000000
4886	0.000000
4885	0.000000
4882	0.000000
4881	0.000000
4880	0.000000
4878	0.000000
4862	0.000000
4860	0.000000
4855	0.000000
4854	0.000000
4853	0.000000
4851	0.000000
4847	0.000000
4846	0.000000
4845	0.000000
4844	0.000000
4838	0.000000
4832	0.000000
4830	0.000000
4829	0.000000
4828	0.000000
4827	0.000000
4826	0.000000
4821	0.000000
4816	0.000000
4811	0.000000
4806	0.000000
4802	0.000000
4800	0.000000
4798	0.000000
4797	0.000000
4796	0.000000
4794	0.000000
4788	0.000000
4781	0.000000
4780	0.000000
4773	0.000000
4771	0.000000
4770	0.000000
4764	0.000000
4763	0.000000
4762	0.000000
4761	0.000000
4759	0.000000
4758	0.000000
4757	0.000000
4756	0.000000
4754	0.000000
4752	0.000000
4750	0.000000
4747	0.000000
4744	0.000000
4741	0.000000
4740	0.000000
4739	0.000000
4738	0.000000
4737	0.000000
4736	0.000000
4734	0.000000
4733	0.000000
4731	0.000000
4729	0.000000
4728	0.000000
4727	0.000000
4724	0.000000
4723	0.000000
4722	0.000000
4721	0.000000
4720	0.000000
4719	0.000000
4718	0.000000
4717	0.000000
4715	0.000000
4713	0.000000
4711	0.000000
4710	0.000000
4704	0.000000
4703	0.000000
4702	0.000000
4701	0.000000
4682	0.000000
4677	0.000000
4676	0.000000
4673	0.000000
4672	0.000000
4670	0.000000
4669	0.000000
4667	0.000000
4658	0.000000
4657	0.000000
4655	0.000000
4654	0.000000
4643	0.000000
4642	0.000000
4641	0.000000
4639	0.000000
4636	0.000000
4634	0.000000
4632	0.000000
4631	0.000000
4630	0.000000
4625	0.000000
4622	0.000000
4621	0.000000
4620	0.000000
4619	0.000000
4618	0.000000
4615	0.000000
4611	0.000000
4606	0.000000
4605	0.000000
4603	0.000000
4602	0.000000
4601	0.000000
4599	0.000000
4598	0.000000
4589	0.000000
4585	0.000000
4584	0.000000
4583	0.000000
4582	0.000000
4580	0.000000
4566	0.000000
4565	0.000000
4563	0.000000
4561	0.000000
4560	0.000000
4559	0.000000
4558	0.000000
4557	0.000000
4542	0.000000
4541	0.000000
4540	0.000000
4538	0.000000
4535	0.000000
4534	0.000000
4532	0.000000
4530	0.000000
4526	0.000000
4519	0.000000
4517	0.000000
4511	0.000000
4510	0.000000
4509	0.000000
4506	0.000000
4499	0.000000
4491	0.000000
4488	0.000000
4484	0.000000
4481	0.000000
4469	0.000000
4468	0.000000
4462	0.000000
4460	0.000000
4458	0.000000
4456	0.000000
4454	0.000000
4443	0.000000
4441	0.000000
4439	0.000000
4438	0.000000
4437	0.000000
4436	0.000000
4432	0.000000
4431	0.000000
4429	0.000000
4426	0.000000
4422	0.000000
4420	0.000000
4417	0.000000
4413	0.000000
4400	0.000000
4396	0.000000
4394	0.000000
4387	0.000000
4385	0.000000
4384	0.000000
4383	0.000000
4382	0.000000
4379	0.000000
4378	0.000000
4377	0.000000
4369	0.000000
4368	0.000000
4361	0.000000
4357	0.000000
4355	0.000000
4353	0.000000
4350	0.000000
4348	0.000000
4346	0.000000
4344	0.000000
4342	0.000000
4339	0.000000
4338	0.000000
4337	0.000000
4335	0.000000
4331	0.000000
4330	0.000000
4329	0.000000
4314	0.000000
4311	0.000000
4310	0.000000
4308	0.000000
4305	0.000000
4304	0.000000
4303	0.000000
4301	0.000000
4300	0.000000
4299	0.000000
4298	0.000000
4297	0.000000
4289	0.000000
4286	0.000000
4285	0.000000
4284	0.000000
4282	0.000000
4275	0.000000
4269	0.000000
4266	0.000000
4264	0.000000
4258	0.000000
4254	0.000000
4247	0.000000
4243	0.000000
4237	0.000000
4235	0.000000
4234	0.000000
4233	0.000000
4228	0.000000
4218	0.000000
4216	0.000000
4212	0.000000
4211	0.000000
4208	0.000000
4206	0.000000
4205	0.000000
4203	0.000000
4202	0.000000
4199	0.000000
4196	0.000000
4195	0.000000
4188	0.000000
4184	0.000000
4183	0.000000
4180	0.000000
4177	0.000000
4175	0.000000
4173	0.000000
4171	0.000000
4169	0.000000
4167	0.000000
4165	0.000000
4164	0.000000
4162	0.000000
4161	0.000000
4158	0.000000
4148	0.000000
4140	0.000000
4139	0.000000
4138	0.000000
4131	0.000000
4130	0.000000
4129	0.000000
4127	0.000000
4122	0.000000
4121	0.000000
4118	0.000000
4116	0.000000
4114	0.000000
4112	0.000000
4111	0.000000
4110	0.000000
4107	0.000000
4106	0.000000
4104	0.000000
4102	0.000000
4100	0.000000
4099	0.000000
4096	0.000000
4092	0.000000
4091	0.000000
4086	0.000000
4080	0.000000
4074	0.000000
4071	0.000000
4070	0.000000
4069	0.000000
4068	0.000000
4062	0.000000
4060	0.000000
4059	0.000000
4056	0.000000
4042	0.000000
4040	0.000000
4038	0.000000
4037	0.000000
4036	0.000000
4028	0.000000
4027	0.000000
4026	0.000000
4025	0.000000
4024	0.000000
4020	0.000000
4017	0.000000
4009	0.000000
4003	0.000000
3990	0.000000
3982	0.000000
3981	0.000000
3980	0.000000
3976	0.000000
3971	0.000000
3956	0.000000
3953	0.000000
3949	0.000000
3943	0.000000
3933	0.000000
3932	0.000000
3927	0.000000
3925	0.000000
3924	0.000000
3923	0.000000
3914	0.000000
3913	0.000000
3912	0.000000
3903	0.000000
3902	0.000000
3900	0.000000
3896	0.000000
3889	0.000000
3888	0.000000
3887	0.000000
3884	0.000000
3881	0.000000
3876	0.000000
3874	0.000000
3873	0.000000
3871	0.000000
3870	0.000000
3867	0.000000
3866	0.000000
3862	0.000000
3853	0.000000
3852	0.000000
3850	0.000000
3849	0.000000
3845	0.000000
3842	0.000000
3841	0.000000
3838	0.000000
3834	0.000000
3831	0.000000
3830	0.000000
3824	0.000000
3823	0.000000
3818	0.000000
3815	0.000000
3813	0.000000
3811	0.000000
3808	0.000000
3807	0.000000
3806	0.000000
3784	0.000000
3778	0.000000
3777	0.000000
3776	0.000000
3775	0.000000
3771	0.000000
3766	0.000000
3765	0.000000
3764	0.000000
3762	0.000000
3742	0.000000
3736	0.000000
3734	0.000000
3733	0.000000
3732	0.000000
3727	0.000000
3726	0.000000
3725	0.000000
3721	0.000000
3720	0.000000
3719	0.000000
3718	0.000000
3716	0.000000
3714	0.000000
3712	0.000000
3711	0.000000
3707	0.000000
3706	0.000000
3697	0.000000
3693	0.000000
3692	0.000000
3689	0.000000
3686	0.000000
3685	0.000000
3684	0.000000
3683	0.000000
3681	0.000000
3671	0.000000
3670	0.000000
3668	0.000000
3666	0.000000
3663	0.000000
3661	0.000000
3659	0.000000
3658	0.000000
3648	0.000000
3621	0.000000
3618	0.000000
3617	0.000000
3614	0.000000
3613	0.000000
3611	0.000000
3610	0.000000
3609	0.000000
3604	0.000000
3600	0.000000
3599	0.000000
3571	0.000000
3547	0.000000
3546	0.000000
3545	0.000000
3539	0.000000
3529	0.000000
3527	0.000000
3526	0.000000
3525	0.000000
3519	0.000000
3515	0.000000
3510	0.000000
3507	0.000000
3506	0.000000
3499	0.000000
3490	0.000000
3489	0.000000
3488	0.000000
3481	0.000000
3479	0.000000
3478	0.000000
3477	0.000000
3476	0.000000
3475	0.000000
3471	0.000000
3468	0.000000
3467	0.000000
3462	0.000000
3460	0.000000
3455	0.000000
3454	0.000000
3449	0.000000
3437	0.000000
3434	0.000000
3432	0.000000
3431	0.000000
3428	0.000000
3425	0.000000
3424	0.000000
3423	0.000000
3421	0.000000
3419	0.000000
3417	0.000000
3414	0.000000
3407	0.000000
3405	0.000000
3403	0.000000
3402	0.000000
3401	0.000000
3400	0.000000
3397	0.000000
3396	0.000000
3388	0.000000
3386	0.000000
3379	0.000000
3367	0.000000
3366	0.000000
3363	0.000000
3362	0.000000
3354	0.000000
3341	0.000000
3328	0.000000
3326	0.000000
3325	0.000000
3321	0.000000
3315	0.000000
3314	0.000000
3313	0.000000
3311	0.000000
3309	0.000000
3303	0.000000
3300	0.000000
3295	0.000000
3292	0.000000
3288	0.000000
3274	0.000000
3273	0.000000
3271	0.000000
3267	0.000000
3264	0.000000
3262	0.000000
3261	0.000000
3258	0.000000
3254	0.000000
3249	0.000000
3241	0.000000
3239	0.000000
3237	0.000000
3236	0.000000
3235	0.000000
3234	0.000000
3229	0.000000
3227	0.000000
3223	0.000000
3219	0.000000
3215	0.000000
3208	0.000000
3202	0.000000
3190	0.000000
3181	0.000000
3178	0.000000
3176	0.000000
3174	0.000000
3173	0.000000
3170	0.000000
3167	0.000000
3155	0.000000
3150	0.000000
3147	0.000000
3145	0.000000
3144	0.000000
3143	0.000000
3142	0.000000
3126	0.000000
3125	0.000000
3124	0.000000
3113	0.000000
3112	0.000000
3103	0.000000
3101	0.000000
3100	0.000000
3099	0.000000
3098	0.000000
3097	0.000000
3096	0.000000
3095	0.000000
3092	0.000000
3091	0.000000
3090	0.000000
3089	0.000000
3086	0.000000
3085	0.000000
3066	0.000000
3064	0.000000
3061	0.000000
3055	0.000000
3051	0.000000
3050	0.000000
3034	0.000000
3027	0.000000
3016	0.000000
3007	0.000000
3006	0.000000
3004	0.000000
3001	0.000000
2998	0.000000
2993	0.000000
2990	0.000000
2988	0.000000
2987	0.000000
2986	0.000000
2984	0.000000
2970	0.000000
2963	0.000000
2958	0.000000
2953	0.000000
2950	0.000000
2948	0.000000
2947	0.000000
2946	0.000000
2945	0.000000
2942	0.000000
2939	0.000000
2930	0.000000
2927	0.000000
2923	0.000000
2917	0.000000
2915	0.000000
2908	0.000000
2905	0.000000
2897	0.000000
2896	0.000000
2893	0.000000
2891	0.000000
2888	0.000000
2877	0.000000
2876	0.000000
2875	0.000000
2841	0.000000
2833	0.000000
2829	0.000000
2827	0.000000
2826	0.000000
2825	0.000000
2823	0.000000
2822	0.000000
2821	0.000000
2820	0.000000
2819	0.000000
2813	0.000000
2805	0.000000
2804	0.000000
2802	0.000000
2796	0.000000
2795	0.000000
2792	0.000000
2788	0.000000
2781	0.000000
2780	0.000000
2779	0.000000
2777	0.000000
2776	0.000000
2770	0.000000
2768	0.000000
2767	0.000000
2766	0.000000
2765	0.000000
2761	0.000000
2760	0.000000
2746	0.000000
2745	0.000000
2739	0.000000
2731	0.000000
2730	0.000000
2729	0.000000
2728	0.000000
2727	0.000000
2725	0.000000
2720	0.000000
2718	0.000000
2717	0.000000
2715	0.000000
2710	0.000000
2703	0.000000
2696	0.000000
2693	0.000000
2692	0.000000
2688	0.000000
2686	0.000000
2685	0.000000
2684	0.000000
2679	0.000000
2678	0.000000
2677	0.000000
2676	0.000000
2675	0.000000
2674	0.000000
2673	0.000000
2670	0.000000
2668	0.000000
2667	0.000000
2650	0.000000
2649	0.000000
2648	0.000000
2646	0.000000
2641	0.000000
2640	0.000000
2638	0.000000
2637	0.000000
2636	0.000000
2634	0.000000
2633	0.000000
2632	0.000000
2631	0.000000
2630	0.000000
2629	0.000000
2624	0.000000
2620	0.000000
2616	0.000000
2610	0.000000
2591	0.000000
2575	0.000000
2573	0.000000
2569	0.000000
2566	0.000000
2564	0.000000
2563	0.000000
2562	0.000000
2561	0.000000
2560	0.000000
2559	0.000000
2558	0.000000
2557	0.000000
2556	0.000000
2555	0.000000
2547	0.000000
2544	0.000000
2541	0.000000
2532	0.000000
2515	0.000000
2510	0.000000
2509	0.000000
2507	0.000000
2506	0.000000
2504	0.000000
2503	0.000000
2501	0.000000
2494	0.000000
2491	0.000000
2481	0.000000
2471	0.000000
2468	0.000000
2461	0.000000
2458	0.000000
2457	0.000000
2456	0.000000
2453	0.000000
2452	0.000000
2447	0.000000
2442	0.000000
2436	0.000000
2428	0.000000
2427	0.000000
2421	0.000000
2408	0.000000
2405	0.000000
2398	0.000000
2375	0.000000
2371	0.000000
2357	0.000000
2355	0.000000
2353	0.000000
2339	0.000000
2338	0.000000
2336	0.000000
2327	0.000000
2326	0.000000
2317	0.000000
2313	0.000000
2309	0.000000
2305	0.000000
2303	0.000000
2299	0.000000
2296	0.000000
2290	0.000000
2271	0.000000
2266	0.000000
2264	0.000000
2263	0.000000
2258	0.000000
2257	0.000000
2253	0.000000
2252	0.000000
2250	0.000000
2238	0.000000
2231	0.000000
2229	0.000000
2226	0.000000
2225	0.000000
2224	0.000000
2222	0.000000
2221	0.000000
2220	0.000000
2219	0.000000
2212	0.000000
2208	0.000000
2197	0.000000
2191	0.000000
2189	0.000000
2187	0.000000
2181	0.000000
2180	0.000000
2176	0.000000
2152	0.000000
2148	0.000000
2137	0.000000
2136	0.000000
2134	0.000000
2132	0.000000
2112	0.000000
2106	0.000000
2101	0.000000
2093	0.000000
2089	0.000000
2084	0.000000
2062	0.000000
2059	0.000000
2058	0.000000
2057	0.000000
2053	0.000000
2040	0.000000
2036	0.000000
2031	0.000000
2028	0.000000
2027	0.000000
2022	0.000000
2010	0.000000
1997	0.000000
1988	0.000000
1983	0.000000
1980	0.000000
1962	0.000000
1952	0.000000
1950	0.000000
1948	0.000000
1947	0.000000
1939	0.000000
1938	0.000000
1935	0.000000
1915	0.000000
1913	0.000000
1910	0.000000
1909	0.000000
1907	0.000000
1905	0.000000
1903	0.000000
1902	0.000000
1899	0.000000
1898	0.000000
1892	0.000000
1879	0.000000
1874	0.000000
1873	0.000000
1867	0.000000
1861	0.000000
1853	0.000000
1852	0.000000
1844	0.000000
1841	0.000000
1840	0.000000
1828	0.000000
1827	0.000000
1805	0.000000
1791	0.000000
1788	0.000000
1786	0.000000
1784	0.000000
1782	0.000000
1781	0.000000
1763	0.000000
1760	0.000000
1750	0.000000
1748	0.000000
1740	0.000000
1739	0.000000
1737	0.000000
1736	0.000000
1733	0.000000
1732	0.000000
1724	0.000000
1713	0.000000
1711	0.000000
1710	0.000000
1706	0.000000
1687	0.000000
1686	0.000000
1681	0.000000
1647	0.000000
1645	0.000000
1644	0.000000
1635	0.000000
1628	0.000000
1625	0.000000
1623	0.000000
1620	0.000000
1619	0.000000
1616	0.000000
1614	0.000000
1612	0.000000
1609	0.000000
1608	0.000000
1607	0.000000
1602	0.000000
1598	0.000000
1597	0.000000
1595	0.000000
1592	0.000000
1586	0.000000
1579	0.000000
1552	0.000000
1546	0.000000
1539	0.000000
1538	0.000000
1527	0.000000
1515	0.000000
1514	0.000000
1511	0.000000
1510	0.000000
1509	0.000000
1507	0.000000
1506	0.000000
1505	0.000000
1499	0.000000
1480	0.000000
1474	0.000000
1469	0.000000
1468	0.000000
1467	0.000000
1457	0.000000
1449	0.000000
1433	0.000000
1430	0.000000
1424	0.000000
1420	0.000000
1417	0.000000
1409	0.000000
1408	0.000000
1382	0.000000
1379	0.000000
1378	0.000000
1377	0.000000
1376	0.000000
1373	0.000000
1361	0.000000
1358	0.000000
1355	0.000000
1309	0.000000
1304	0.000000
1299	0.000000
1296	0.000000
1293	0.000000
1292	0.000000
1290	0.000000
1287	0.000000
1281	0.000000
1279	0.000000
1278	0.000000
1274	0.000000
1273	0.000000
1272	0.000000
1269	0.000000
1266	0.000000
1262	0.000000
1249	0.000000
1243	0.000000
1242	0.000000
1241	0.000000
1239	0.000000
1238	0.000000
1237	0.000000
1236	0.000000
1221	0.000000
1216	0.000000
1212	0.000000
1206	0.000000
1186	0.000000
1185	0.000000
1164	0.000000
1153	0.000000
1143	0.000000
1140	0.000000
1124	0.000000
1123	0.000000
1109	0.000000
1105	0.000000
1081	0.000000
1074	0.000000
1068	0.000000
1059	0.000000
1058	0.000000
1057	0.000000
1056	0.000000
1055	0.000000
1050	0.000000
1044	0.000000
1043	0.000000
1041	0.000000
1040	0.000000
1033	0.000000
1032	0.000000
1019	0.000000
987	0.000000
973	0.000000
956	0.000000
934	0.000000
919	0.000000
916	0.000000
914	0.000000
912	0.000000
908	0.000000
879	0.000000
874	0.000000
870	0.000000
869	0.000000
866	0.000000
865	0.000000
863	0.000000
826	0.000000
816	0.000000
788	0.000000
762	0.000000
758	0.000000
754	0.000000
749	0.000000
747	0.000000
719	0.000000
717	0.000000
716	0.000000
714	0.000000
708	0.000000
705	0.000000
693	0.000000
692	0.000000
691	0.000000
688	0.000000
686	0.000000
685	0.000000
684	0.000000
