Node_ID	Betweenness_Centrality	Rank
3708	2157.266357	4024
5764	2153.994141	4025
3077	2147.183105	4026
1283	2140.668213	4027
2283	2136.416260	4028
112	2136.087891	4029
4399	2133.772705	4030
9287	2132.021729	4031
8526	2125.509766	4032
4347	2124.406494	4033
5927	2119.446777	4034
2071	2118.948242	4035
1707	2118.290527	4036
3548	2115.971436	4037
3193	2110.952393	4038
5721	2110.002441	4039
2419	2107.695312	4040
8309	2106.685547	4041
2568	2106.281006	4042
6062	2103.522949	4043
5140	2100.910156	4044
3936	2097.817627	4045
1582	2092.528564	4046
9923	2086.200928	4047
7061	2085.874023	4048
1251	2084.695801	4049
39	2084.430420	4050
2858	2084.063232	4051
4124	2081.433350	4052
475	2079.283691	4053
7060	2075.942383	4054
1835	2069.239502	4055
176	2067.180176	4056
3352	2062.553467	4057
5119	2061.236084	4058
5117	2061.236084	4059
2440	2060.196533	4060
8106	2053.724854	4061
3749	2050.692139	4062
7566	2048.551758	4063
10332	2047.650635	4064
1599	2045.009277	4065
8343	2044.547974	4066
5614	2040.902954	4067
3907	2037.669678	4068
6697	2035.138672	4069
1210	2032.068970	4070
3963	2023.842407	4071
6526	2022.177612	4072
17	2019.634277	4073
3132	2017.008179	4074
19	2014.665894	4075
2018	2013.982300	4076
2909	2011.434082	4077
2069	2005.777710	4078
1845	2003.514038	4079
2465	2001.616211	4080
4238	2000.705688	4081
8465	1993.137817	4082
10177	1987.161987	4083
8297	1984.388306	4084
946	1980.254639	4085
5354	1979.533081	4086
186	1974.358154	4087
5778	1970.155029	4088
5270	1966.722656	4089
6643	1963.444458	4090
961	1959.432007	4091
6481	1958.305542	4092
5286	1956.520508	4093
3590	1954.914062	4094
5921	1954.445801	4095
1366	1954.146973	4096
5258	1945.010132	4097
8318	1944.877319	4098
5570	1944.383179	4099
5152	1941.726074	4100
3210	1941.517578	4101
2388	1939.313110	4102
5378	1934.212280	4103
3754	1933.366577	4104
4271	1928.026123	4105
4870	1925.419067	4106
2382	1924.318115	4107
44	1922.498413	4108
1101	1920.556274	4109
2489	1916.176025	4110
6668	1905.081421	4111
3920	1903.304565	4112
4146	1902.054932	4113
6514	1901.844971	4114
8550	1900.458984	4115
6572	1897.024048	4116
11429	1893.632446	4117
3048	1893.268555	4118
4035	1892.579712	4119
6955	1892.148804	4120
2954	1889.355225	4121
7710	1887.785522	4122
9499	1887.208008	4123
10209	1886.885742	4124
6783	1884.714355	4125
5615	1875.915405	4126
3641	1874.813721	4127
2622	1874.535522	4128
5229	1872.957520	4129
1917	1872.719238	4130
5990	1871.670532	4131
3277	1868.208862	4132
160	1865.401855	4133
1656	1862.973755	4134
7312	1858.310425	4135
2067	1855.727295	4136
7930	1855.277344	4137
3025	1847.393433	4138
9758	1841.863770	4139
7083	1841.736328	4140
3443	1839.282715	4141
4333	1836.160767	4142
7644	1832.317139	4143
10858	1829.521973	4144
5904	1823.822144	4145
7443	1821.032104	4146
7377	1819.442871	4147
936	1816.840332	4148
741	1816.137451	4149
7605	1816.050781	4150
3374	1812.019531	4151
5368	1812.017822	4152
7531	1810.688110	4153
2983	1810.103149	4154
2020	1809.408081	4155
2117	1807.287964	4156
451	1807.218262	4157
10504	1807.186279	4158
10473	1807.186279	4159
4249	1801.842773	4160
8870	1795.096069	4161
1178	1792.422119	4162
1159	1791.939087	4163
455	1789.546509	4164
5566	1787.472534	4165
6876	1785.826416	4166
5271	1777.385010	4167
1717	1774.787720	4168
8251	1772.490234	4169
2162	1771.531372	4170
6332	1771.125122	4171
292	1770.376709	4172
514	1768.693359	4173
3204	1768.174683	4174
3496	1767.418945	4175
5623	1766.991333	4176
4179	1757.298584	4177
1669	1756.406128	4178
980	1754.297241	4179
3675	1754.152832	4180
5091	1745.056396	4181
6856	1743.502563	4182
9612	1739.716919	4183
3939	1739.285034	4184
3371	1735.299316	4185
7686	1734.523315	4186
1573	1734.517578	4187
851	1733.765625	4188
10228	1733.045288	4189
6792	1732.365967	4190
1220	1730.042236	4191
5810	1727.705933	4192
2615	1723.043823	4193
3538	1712.830933	4194
1921	1706.748657	4195
12112	1701.221313	4196
8178	1700.188599	4197
1894	1697.872681	4198
2542	1694.897095	4199
419	1691.250000	4200
1497	1689.623291	4201
1945	1688.524780	4202
323	1688.312988	4203
8927	1687.732910	4204
1789	1685.866699	4205
54	1684.344604	4206
215	1684.099854	4207
3330	1680.226562	4208
1397	1679.444214	4209
6392	1673.455078	4210
148	1672.564453	4211
150	1672.119751	4212
438	1671.271484	4213
5001	1671.245728	4214
4466	1666.545166	4215
6330	1665.895386	4216
5159	1657.640625	4217
2000	1652.335449	4218
681	1648.473877	4219
7576	1648.343384	4220
2359	1638.802124	4221
642	1636.220093	4222
291	1635.676392	4223
5568	1635.060913	4224
3582	1634.565063	4225
3694	1633.941528	4226
1486	1630.411499	4227
4321	1626.190674	4228
1822	1622.184082	4229
7802	1622.051758	4230
2347	1614.714966	4231
3426	1612.927368	4232
5957	1610.342285	4233
1411	1606.254150	4234
5710	1602.634155	4235
5245	1601.291626	4236
2672	1599.181885	4237
8167	1598.768188	4238
1069	1595.783691	4239
5323	1595.488159	4240
7520	1593.220459	4241
2430	1591.754150	4242
4001	1589.955444	4243
4688	1587.353638	4244
1189	1582.695801	4245
6128	1582.469116	4246
3159	1577.690063	4247
4221	1573.319092	4248
3640	1568.416138	4249
1175	1567.355469	4250
7216	1567.347778	4251
7401	1567.213867	4252
9678	1566.761353	4253
4909	1566.537964	4254
8160	1563.671387	4255
5173	1561.279053	4256
6893	1560.130249	4257
166	1557.120117	4258
5052	1551.207275	4259
7805	1547.449585	4260
992	1543.089355	4261
7336	1542.693237	4262
7007	1540.125854	4263
7013	1539.174316	4264
5591	1534.828735	4265
2301	1533.811646	4266
16	1528.904541	4267
3799	1526.989380	4268
2441	1521.635132	4269
1368	1519.788574	4270
4684	1518.166626	4271
9669	1515.771973	4272
1675	1512.927002	4273
3643	1512.673340	4274
5075	1512.591675	4275
1345	1510.241821	4276
3919	1509.687134	4277
7289	1505.005615	4278
3897	1504.360962	4279
8135	1503.312500	4280
6238	1503.311523	4281
10260	1500.053833	4282
894	1494.671021	4283
647	1492.628174	4284
2401	1490.455322	4285
2329	1488.198486	4286
8260	1484.355347	4287
4090	1484.188599	4288
3044	1484.042603	4289
4515	1481.263306	4290
8947	1480.138428	4291
4154	1477.291626	4292
2834	1476.995972	4293
5073	1476.855347	4294
7452	1476.475098	4295
3561	1473.996460	4296
10455	1473.891968	4297
1923	1472.882690	4298
2107	1471.852905	4299
1870	1467.579102	4300
6335	1466.588867	4301
1227	1464.136475	4302
3093	1463.659912	4303
1808	1458.016479	4304
4695	1455.580811	4305
6310	1455.477783	4306
2603	1453.492432	4307
7800	1450.044067	4308
3002	1449.673096	4309
9314	1447.416260	4310
3285	1446.223511	4311
9878	1445.004150	4312
5856	1440.788940	4313
4822	1440.342285	4314
6602	1439.775879	4315
12182	1438.785156	4316
7622	1438.534546	4317
11382	1437.174072	4318
4391	1426.927246	4319
2467	1424.865723	4320
7120	1423.607056	4321
3206	1423.131592	4322
4189	1421.212158	4323
3751	1416.021362	4324
7296	1414.676392	4325
5134	1414.632690	4326
6743	1412.290161	4327
1422	1410.979858	4328
4043	1407.422607	4329
9657	1397.139282	4330
1138	1397.107666	4331
1893	1393.582642	4332
3012	1391.700195	4333
5169	1389.625366	4334
405	1388.138428	4335
2424	1387.310303	4336
1856	1385.250610	4337
1969	1380.814209	4338
1121	1380.793091	4339
10892	1379.418945	4340
2906	1377.808228	4341
27	1377.527588	4342
8724	1376.982300	4343
2991	1376.715332	4344
2037	1376.592041	4345
6326	1372.242432	4346
5422	1371.846558	4347
10649	1370.916016	4348
7549	1370.720337	4349
2091	1368.631836	4350
2551	1368.572510	4351
4430	1363.916260	4352
1489	1363.569824	4353
12547	1362.443359	4354
10336	1361.834351	4355
3959	1361.226807	4356
4648	1357.702637	4357
5008	1356.643311	4358
3391	1356.497437	4359
8785	1356.263062	4360
8333	1355.776855	4361
5046	1352.519287	4362
10655	1352.105347	4363
809	1351.577148	4364
5984	1349.594238	4365
3987	1348.921265	4366
3758	1348.324341	4367
2321	1348.008789	4368
2207	1346.855225	4369
6059	1344.975464	4370
7276	1343.852295	4371
1924	1343.721436	4372
3855	1333.423950	4373
1208	1333.281128	4374
4820	1332.203857	4375
10625	1331.028931	4376
2554	1329.523560	4377
3268	1329.505981	4378
550	1328.271362	4379
10532	1323.852173	4380
2166	1316.075317	4381
7258	1315.717773	4382
4917	1314.530273	4383
9206	1314.154419	4384
2806	1309.331543	4385
4962	1302.795044	4386
7976	1302.239258	4387
1086	1301.650146	4388
6116	1298.137695	4389
4163	1297.538696	4390
3601	1289.395996	4391
4386	1287.323364	4392
7736	1284.130005	4393
11076	1281.017456	4394
4398	1280.501587	4395
4656	1280.147217	4396
7902	1276.753540	4397
8034	1273.116333	4398
3930	1272.380005	4399
4307	1271.639648	4400
5190	1270.610107	4401
496	1266.186035	4402
7105	1265.248779	4403
3905	1262.541626	4404
6755	1260.417847	4405
3501	1258.716553	4406
3744	1255.800781	4407
1982	1254.520264	4408
2880	1253.078491	4409
2612	1251.396851	4410
4815	1250.817505	4411
6937	1250.248291	4412
560	1249.024414	4413
2203	1247.663696	4414
8261	1247.395874	4415
3192	1246.379883	4416
4653	1246.047607	4417
3966	1240.289062	4418
1464	1237.810547	4419
1258	1235.198853	4420
3623	1235.099365	4421
1590	1231.062622	4422
1693	1230.905151	4423
3651	1228.711304	4424
1147	1225.984497	4425
3444	1224.522339	4426
11829	1223.677490	4427
221	1221.467773	4428
6995	1219.571899	4429
846	1219.089478	4430
12330	1217.870728	4431
9008	1216.305420	4432
5079	1213.248413	4433
7113	1212.510010	4434
3817	1211.509521	4435
212	1208.960449	4436
2488	1207.914673	4437
8312	1203.647339	4438
10283	1201.126465	4439
3324	1200.598145	4440
6409	1198.090576	4441
3322	1197.249512	4442
4395	1195.897583	4443
1971	1194.126343	4444
9357	1194.001953	4445
4591	1192.807983	4446
5326	1191.416992	4447
5647	1188.675537	4448
1365	1187.719604	4449
1363	1187.719604	4450
4245	1187.400757	4451
1534	1180.041748	4452
776	1178.251221	4453
7424	1176.674805	4454
7632	1176.258667	4455
8832	1176.190063	4456
6523	1175.286255	4457
2356	1172.575073	4458
6321	1171.357910	4459
7361	1167.968994	4460
1565	1164.912598	4461
5220	1164.528320	4462
1936	1161.645386	4463
2130	1159.780762	4464
9011	1159.299072	4465
1102	1158.915283	4466
6717	1158.070923	4467
4197	1157.039185	4468
9750	1155.120483	4469
7537	1152.808838	4470
1930	1149.410400	4471
5532	1148.130615	4472
4473	1147.704590	4473
225	1143.565063	4474
86	1142.242798	4475
5328	1138.722412	4476
743	1138.653076	4477
196	1137.519775	4478
10320	1135.983276	4479
6647	1129.836182	4480
1414	1129.828979	4481
1863	1127.849731	4482
3781	1124.959595	4483
9899	1124.777100	4484
1587	1124.653809	4485
6275	1121.385132	4486
1574	1119.759644	4487
1986	1117.173828	4488
181	1115.007568	4489
2454	1113.247314	4490
3157	1112.330444	4491
5717	1110.806396	4492
4054	1108.826050	4493
4925	1108.417358	4494
3704	1105.022339	4495
10493	1103.851074	4496
9829	1103.773071	4497
5626	1101.415894	4498
10685	1099.856567	4499
10683	1099.856567	4500
2466	1099.855469	4501
9556	1099.400024	4502
22	1095.254150	4503
10258	1092.550049	4504
10746	1092.091064	4505
3158	1089.213867	4506
109	1088.931152	4507
1984	1086.334351	4508
2655	1086.098145	4509
1943	1085.443481	4510
12318	1084.847656	4511
5880	1081.554932	4512
2188	1080.145630	4513
577	1079.529785	4514
6197	1079.276245	4515
9999	1077.689941	4516
194	1077.102173	4517
962	1076.390259	4518
3360	1070.867188	4519
6346	1070.862915	4520
7739	1070.118164	4521
6972	1069.733032	4522
4640	1069.129028	4523
958	1068.289307	4524
6522	1067.793945	4525
2712	1065.125122	4526
2370	1063.712036	4527
6423	1063.398193	4528
5585	1062.316162	4529
3975	1061.628784	4530
5822	1058.833618	4531
2035	1058.076660	4532
10216	1057.163818	4533
2707	1056.785889	4534
4775	1056.742432	4535
4726	1056.504272	4536
3555	1054.957275	4537
8159	1054.303711	4538
5305	1054.237671	4539
1715	1051.353149	4540
7561	1049.157959	4541
1530	1042.076050	4542
1207	1041.186523	4543
8156	1040.995728	4544
3041	1040.390137	4545
8047	1039.309570	4546
7879	1038.650513	4547
5536	1037.348633	4548
10726	1036.453735	4549
5451	1035.835327	4550
11070	1034.052856	4551
11624	1033.586792	4552
2666	1033.344971	4553
384	1026.858032	4554
5144	1022.706604	4555
6571	1020.892212	4556
1228	1016.158447	4557
3523	1009.645325	4558
6211	1009.014526	4559
2687	1008.487061	4560
5986	1007.722656	4561
6338	1007.040283	4562
9225	1005.169312	4563
7664	1004.060425	4564
5512	1000.532715	4565
5577	999.288879	4566
5307	998.197327	4567
4961	997.653564	4568
9739	995.288452	4569
8477	993.309570	4570
815	991.547852	4571
8529	987.411133	4572
4381	984.154907	4573
6533	983.727783	4574
7485	982.401672	4575
9786	978.859497	4576
2310	977.890259	4577
2642	977.737000	4578
854	973.395996	4579
6787	973.387329	4580
7096	972.059937	4581
2376	967.199707	4582
5247	965.373962	4583
3746	961.330688	4584
5787	959.409729	4585
1995	958.751343	4586
4276	957.946777	4587
2635	957.183533	4588
3804	953.176514	4589
64	950.323730	4590
1042	950.307007	4591
985	947.478577	4592
6263	947.469116	4593
4749	945.106384	4594
2989	944.451233	4595
5237	943.823792	4596
5083	943.652649	4597
11983	943.468567	4598
6049	942.824219	4599
2520	941.608887	4600
3364	941.099182	4601
3785	936.565918	4602
1839	936.087952	4603
5961	935.742859	4604
3934	934.728455	4605
3676	932.761230	4606
2662	930.878235	4607
1963	930.410950	4608
4075	930.287537	4609
5359	926.114258	4610
1071	925.356201	4611
1491	924.088257	4612
2797	921.987854	4613
1837	921.933105	4614
2528	919.017151	4615
3636	918.520264	4616
7996	918.042419	4617
3128	917.619812	4618
7290	917.121033	4619
6306	917.043396	4620
3753	913.105591	4621
7266	912.364258	4622
3304	908.877869	4623
2647	908.761597	4624
2639	907.870361	4625
12085	904.651184	4626
4240	903.890747	4627
1577	902.166199	4628
4805	901.457703	4629
1331	900.945679	4630
163	900.901611	4631
5174	900.025269	4632
1657	896.074768	4633
5424	894.426575	4634
7129	894.369141	4635
6513	893.531616	4636
1072	892.750977	4637
4647	892.290039	4638
5511	891.518372	4639
4066	890.130310	4640
8666	889.949341	4641
2793	889.708130	4642
7504	887.968262	4643
7457	884.353088	4644
11392	883.328064	4645
6518	881.572144	4646
2698	881.474121	4647
5346	881.023254	4648
913	878.730225	4649
6821	877.317871	4650
4004	877.065430	4651
5980	873.816650	4652
10516	872.281799	4653
9730	869.707214	4654
7668	868.071472	4655
1785	864.427917	4656
6434	863.638123	4657
5638	862.868896	4658
116	862.157349	4659
4786	861.190796	4660
1522	860.846619	4661
6693	858.315796	4662
7801	857.713379	4663
2033	852.835449	4664
9030	850.114136	4665
1075	849.221558	4666
8104	848.961121	4667
4888	848.699524	4668
5533	848.523560	4669
9753	847.431824	4670
4109	847.117859	4671
4403	842.959961	4672
3334	842.442810	4673
446	841.579102	4674
3152	839.672668	4675
3149	839.672668	4676
1498	839.100220	4677
695	837.762390	4678
11422	834.724121	4679
4947	832.538147	4680
6406	827.856628	4681
1261	824.151672	4682
7387	824.086121	4683
6318	822.525574	4684
2444	821.565796	4685
3498	820.467407	4686
1432	819.775757	4687
1034	819.665344	4688
10951	819.552307	4689
8484	815.553284	4690
1346	815.206299	4691
3958	814.852112	4692
9427	811.032837	4693
6644	808.268250	4694
2259	807.870605	4695
2384	804.200256	4696
7614	804.114868	4697
464	802.292297	4698
791	800.988464	4699
306	800.511780	4700
2161	799.674988	4701
401	796.542725	4702
5547	792.623962	4703
10198	791.559998	4704
8713	788.219055	4705
2658	784.833374	4706
2217	784.326782	4707
5320	780.391113	4708
2404	778.536255	4709
850	778.474854	4710
10075	777.907593	4711
5625	777.623413	4712
2784	776.807678	4713
5099	775.314148	4714
4272	774.283997	4715
834	773.689148	4716
5718	770.262085	4717
7631	769.136902	4718
9997	767.778015	4719
7487	767.070557	4720
3677	766.996765	4721
8723	765.843201	4722
8088	765.557800	4723
7454	764.586853	4724
7413	764.262024	4725
7412	764.262024	4726
2147	763.109192	4727
9072	763.022827	4728
4144	762.646423	4729
5113	762.321106	4730
2683	762.261414	4731
2911	761.319519	4732
8325	759.624146	4733
6	756.853394	4734
1246	754.333435	4735
4050	751.599182	4736
1401	748.999390	4737
371	748.344971	4738
1495	747.680054	4739
7331	747.283569	4740
6210	746.674438	4741
2972	745.140259	4742
3957	744.871155	4743
7291	743.309265	4744
6177	741.835449	4745
7545	740.836548	4746
11405	740.488647	4747
3500	739.881226	4748
3534	739.370239	4749
476	739.097961	4750
827	737.618774	4751
7655	736.691406	4752
1624	732.158630	4753
3801	731.919373	4754
9184	731.305359	4755
2680	730.834412	4756
9372	730.544434	4757
2432	729.914795	4758
1217	729.803772	4759
487	727.824463	4760
5551	726.865845	4761
2280	725.986084	4762
1016	725.711243	4763
735	725.647583	4764
6212	725.296021	4765
11496	725.199524	4766
527	724.702087	4767
10636	723.147522	4768
3535	722.962708	4769
2771	722.705383	4770
3393	721.462769	4771
8912	720.390869	4772
4418	718.651123	4773
5680	718.359497	4774
644	717.765625	4775
1079	716.122559	4776
10452	716.076172	4777
2574	709.810730	4778
3003	709.120422	4779
4518	708.003967	4780
2308	707.990356	4781
6534	707.639526	4782
634	707.464844	4783
9383	706.686462	4784
337	706.432312	4785
10998	705.422241	4786
4263	705.073059	4787
2980	704.521545	4788
11335	703.303711	4789
1215	703.054688	4790
6614	702.456970	4791
2992	700.762756	4792
10972	700.302856	4793
9348	700.001465	4794
5216	699.846375	4795
11567	699.389709	4796
10621	698.363220	4797
10616	698.363220	4798
10611	698.363220	4799
10605	698.363220	4800
10596	698.363220	4801
10593	698.363220	4802
10592	698.363220	4803
10583	698.363220	4804
10582	698.363220	4805
2279	697.040649	4806
5102	696.698792	4807
11445	696.135681	4808
1100	693.177307	4809
7711	689.468262	4810
7705	689.468262	4811
3687	688.266541	4812
742	688.083923	4813
3522	687.094238	4814
1276	685.165710	4815
288	683.668396	4816
2216	683.254883	4817
889	681.138000	4818
8753	679.795776	4819
5846	677.294373	4820
8490	674.945129	4821
3353	674.250183	4822
1211	672.634644	4823
4291	672.166077	4824
5092	670.105591	4825
909	669.027466	4826
3891	667.910767	4827
7088	667.228760	4828
5955	666.992249	4829
3231	665.911743	4830
8058	665.391968	4831
10197	664.332031	4832
7508	663.804688	4833
3290	663.759644	4834
592	662.153076	4835
8469	658.928284	4836
10250	658.883545	4837
1993	657.158691	4838
1010	656.744446	4839
11430	656.500977	4840
5080	655.748230	4841
3398	654.706909	4842
1362	654.109375	4843
4267	652.568542	4844
3709	652.053101	4845
42	652.008301	4846
1087	651.860229	4847
1080	651.860229	4848
5973	651.450195	4849
669	651.411682	4850
3213	650.647583	4851
7124	648.429993	4852
5655	648.323669	4853
10525	647.617981	4854
5342	645.834167	4855
5811	645.277161	4856
4250	641.840088	4857
8427	640.789124	4858
2044	639.586060	4859
6069	638.996826	4860
652	638.706543	4861
2587	638.623962	4862
864	638.371521	4863
4248	637.984009	4864
2171	636.411743	4865
5376	636.380432	4866
3540	635.189758	4867
4895	635.147278	4868
1875	634.322693	4869
1271	634.227722	4870
1142	633.099731	4871
840	632.849548	4872
3893	629.507935	4873
4013	628.552185	4874
4295	625.779724	4875
7340	624.026123	4876
2125	622.761230	4877
6630	622.580505	4878
1193	619.996826	4879
11197	619.978271	4880
11548	617.463501	4881
8399	617.403442	4882
3164	616.330750	4883
6631	616.008118	4884
6622	614.656982	4885
10900	610.864136	4886
8741	610.766113	4887
5563	610.442871	4888
7636	609.673218	4889
1742	609.582703	4890
1223	608.734924	4891
8254	608.718689	4892
10380	607.754578	4893
804	607.108948	4894
9518	605.968201	4895
6300	602.543274	4896
694	599.945923	4897
4926	599.502869	4898
4697	597.718872	4899
1846	597.574646	4900
1584	596.963806	4901
885	595.193787	4902
281	594.578186	4903
1065	593.008728	4904
617	592.473877	4905
7257	591.557800	4906
3059	591.417419	4907
3745	590.876404	4908
6469	590.009827	4909
7012	589.958923	4910
1039	587.589722	4911
557	587.014282	4912
6687	585.156860	4913
3864	584.843140	4914
4319	584.369751	4915
