Node,Authority
2189,0.0035799863
2570,0.0149968039
3909,0.0061201902
4093,0.0059006775
4379,0.0083105651
4691,0.0068330968
4940,0.0086140249
7980,0.0074457981
8044,0.0054850001
8290,0.0058182256
9457,0.0000000000
143,0.0118902684
1046,0.0116020378
5844,0.0071543719
6614,0.0053059119
7551,0.0000000000
7875,0.0039513131
9852,0.0000000000
144,0.0141857032
238,0.0149418880
992,0.0189503604
1350,0.0174633232
2472,0.0096673213
3905,0.0049113146
4062,0.0034331958
4494,0.0103406755
5539,0.0220684758
6460,0.0099665529
8770,0.0034629613
145,0.0184051347
1616,0.0070515984
2337,0.0106026552
3686,0.0076893196
5367,0.0102543239
5868,0.0071756917
6216,0.0098844685
6367,0.0067507347
7459,0.0019951902
7923,0.0017415525
8082,0.0000000000
146,0.0049830641
1242,0.0029749254
2152,0.0088456171
5970,0.0127721446
6986,0.0030063604
7123,0.0044529526
147,0.0174348542
916,0.0132978719
3701,0.0095426024
4619,0.0122737895
4777,0.0057678030
5429,0.0043327390
5994,0.0033799489
7183,0.0049968936
7283,0.0111945352
148,0.0146154701
2349,0.0078150682
3225,0.0083261133
5123,0.0016857206
6083,0.0040255745
8050,0.0021224469
9295,0.0006769319
9702,0.0014177462
149,0.0169710954
2118,0.0066849600
2619,0.0039974491
2633,0.0095751672
5454,0.0044366027
5490,0.0055819155
6760,0.0077704078
8097,0.0031368334
8473,0.0020112494
150,0.0074457469
662,0.0069274263
1755,0.0287667773
2218,0.0116500690
2311,0.0215161659
4748,0.0076884516
7345,0.0000000000
8193,0.0127501851
151,0.0134832503
1503,0.0135728605
3032,0.0068839109
3474,0.0065866886
4462,0.0207912586
5245,0.0187694330
8991,0.0010934153
9154,0.0000000000
9344,0.0000000000
9686,0.0000000000
152,0.0164721984
1521,0.0156933986
3487,0.0066284161
3920,0.0038969056
5020,0.0044077976
5239,0.0000000000
6821,0.0070389798
6874,0.0016734586
7554,0.0051112912
8000,0.0008602243
8270,0.0063995379
8314,0.0016376862
153,0.0124672438
1506,0.0121870007
1716,0.0082706057
1724,0.0105917625
2767,0.0160186056
3149,0.0071881484
6461,0.0106172238
6565,0.0064434403
7697,0.0013919881
9318,0.0022665232
154,0.0276314012
2550,0.0123218149
2999,0.0228865708
3543,0.0135901475
3601,0.0110189493
4788,0.0077552400
7116,0.0009044527
7237,0.0028431974
8037,0.0044043893
8644,0.0000000000
8704,0.0039460032
8947,0.0030789275
9484,0.0021191482
9898,0.0000000000
155,0.0038549004
1544,0.0226625927
4327,0.0051351032
6256,0.0080498758
6535,0.0039176848
156,0.0166714413
1167,0.0075679986
1857,0.0060443616
2403,0.0028391472
3057,0.0168211481
3119,0.0027673178
3237,0.0040869175
4222,0.0128106763
7877,0.0021871335
7940,0.0087743935
8389,0.0000000000
9563,0.0000000000
157,0.0141875723
1529,0.0179326253
2959,0.0125230740
4927,0.0143019293
6991,0.0055200247
7083,0.0032137918
9578,0.0000000000
9598,0.0000000000
9714,0.0000000000
158,0.0117829634
1162,0.0117296321
1437,0.0329990373
1825,0.0076196023
2286,0.0070225242
3998,0.0112794706
9230,0.0000000000
9505,0.0000000000
9595,0.0000000000
159,0.0294759864
1054,0.0192754384
3861,0.0096953172
4621,0.0156365176
4667,0.0060685993
5147,0.0098926365
5774,0.0165690340
6384,0.0039567232
7469,0.0050091120
7556,0.0031201024
7794,0.0088885388
8333,0.0000000000
8836,0.0020396289
8941,0.0021866406
160,0.0054720402
346,0.0105051851
875,0.0298174742
1569,0.0063344311
1709,0.0060192406
2446,0.0138415990
2552,0.0122342935
2848,0.0115417681
4766,0.0144529979
7132,0.0082905750
161,0.0200457921
1604,0.0095191947
1752,0.0127335867
3306,0.0058551150
3422,0.0110511258
4246,0.0075766923
4786,0.0106448427
6099,0.0089717551
6907,0.0064978547
7155,0.0044231888
8237,0.0026027422
162,0.0156752180
639,0.0198474736
969,0.0051387065
1730,0.0119611923
2303,0.0034277953
3023,0.0057186362
3667,0.0050768319
4069,0.0083906802
4633,0.0105674896
6444,0.0025594361
7288,0.0020674213
7978,0.0035525686
8320,0.0022969437
163,0.0323061366
1043,0.0154328684
1820,0.0071639421
1879,0.0115907898
2326,0.0056677854
3051,0.0030452275
3784,0.0067581323
3908,0.0107214604
4357,0.0058657667
4884,0.0051836423
6915,0.0063155824
6925,0.0049530944
8071,0.0120908226
8509,0.0019435407
8563,0.0011638334
9690,0.0000000000
164,0.0144817384
3873,0.0076291685
4492,0.0022568693
5795,0.0058929534
5925,0.0074375885
7654,0.0000000000
8178,0.0071795354
8228,0.0000000000
9195,0.0006723671
9662,0.0000000000
165,0.0132641062
1275,0.0079405151
3450,0.0236106067
3498,0.0074726521
3898,0.0104282030
5487,0.0055339374
5911,0.0125604801
7293,0.0034030889
7861,0.0009083947
166,0.0178901833
651,0.0048384811
1737,0.0196967716
4514,0.0241416625
6125,0.0123698568
9201,0.0013362004
9946,0.0000000000
167,0.0163821306
1098,0.0112406284
1345,0.0145197147
1921,0.0054467660
2336,0.0186568296
3311,0.0057897417
3643,0.0116658743
4807,0.0054975719
5065,0.0130959822
5567,0.0096210858
5628,0.0019262470
6698,0.0052887854
7076,0.0005591883
8694,0.0005178369
9269,0.0026063111
168,0.0063176768
931,0.0122702608
3942,0.0061231334
4245,0.0072201509
6201,0.0093621487
7325,0.0033248685
169,0.0138882989
1197,0.0050775489
1281,0.0155483789
2499,0.0160815849
2752,0.0135065289
3752,0.0112274843
4381,0.0082148282
4540,0.0065172614
5006,0.0003974111
6312,0.0026246907
8720,0.0030204437
8995,0.0048478821
9312,0.0000000000
9671,0.0020095159
170,0.0162970411
823,0.0074676160
1388,0.0166666079
3099,0.0103711985
3439,0.0112992546
4386,0.0115450774
4776,0.0066176320
6315,0.0008599400
6322,0.0061257988
6397,0.0023402449
7499,0.0030650794
8463,0.0045080693
8858,0.0010469599
9782,0.0016880906
171,0.0208392532
446,0.0077683358
567,0.0117978342
1509,0.0084421346
1675,0.0065063079
2072,0.0079799218
2587,0.0061478846
2891,0.0107791278
3207,0.0214508060
3990,0.0115390929
4888,0.0153874065
5575,0.0056714484
6362,0.0075278828
9208,0.0018472964
172,0.0154765555
607,0.0148288953
5226,0.0065436810
5826,0.0039548054
6056,0.0107947376
6517,0.0031433892
7471,0.0031645710
8365,0.0000000000
8880,0.0034297616
9674,0.0009684342
9849,0.0000000000
173,0.0104506653
526,0.0119312395
2448,0.0090799332
3812,0.0024239916
7867,0.0052549423
8126,0.0041178774
8633,0.0027830648
9685,0.0000000000
174,0.0227661481
822,0.0161984135
2030,0.0082924929
2519,0.0073424083
3972,0.0042058940
4081,0.0109467929
4677,0.0056390816
4909,0.0047644662
8447,0.0018841663
9212,0.0035424796
209,0.0107940899
1488,0.0100636775
3911,0.0500391180
5159,0.0033948536
6356,0.0026249220
7475,0.0064549007
7546,0.0114085659
7962,0.0091507493
790,0.0127006631
1318,0.0120824140
2355,0.0103250276
2453,0.0075662048
6466,0.0010410325
8939,0.0000000000
177,0.0192575540
612,0.0093322834
2762,0.0155685559
2952,0.0107444578
3553,0.0124375625
5249,0.0063349167
5586,0.0024910391
6037,0.0029381405
6581,0.0024288551
7611,0.0032104025
9160,0.0000000000
9246,0.0021060367
178,0.0062371153
8768,0.0037761377
179,0.0178871078
218,0.0200846898
566,0.0118638275
3257,0.0167803700
4091,0.0078001238
4335,0.0068327159
4378,0.0084864455
5143,0.0008162025
6955,0.0034418637
9262,0.0021159088
9964,0.0000000000
9977,0.0000000000
180,0.0118800297
1305,0.0116943184
1587,0.0201271256
2204,0.0146763988
4468,0.0099487849
4530,0.0100242662
4795,0.0032731770
5380,0.0098137438
9375,0.0014931890
340,0.0128558352
389,0.0166516288
1135,0.0109178758
1722,0.0126978163
2290,0.0131627976
2475,0.0170999875
4021,0.0049364009
4498,0.0101044733
5183,0.0019517794
5626,0.0034032314
9804,0.0000000000
182,0.0097942708
1180,0.0128101603
8983,0.0014227923
9548,0.0000000000
183,0.0150514234
3426,0.0020783199
4203,0.0027712709
4504,0.0115857295
6768,0.0069731873
7272,0.0018947013
7409,0.0018712623
8145,0.0077285412
8905,0.0007966048
9820,0.0000000000
184,0.0067820559
1024,0.0094469694
4414,0.0113801161
185,0.0058767084
391,0.0125534234
1649,0.0110533421
1694,0.0101142950
1939,0.0039106258
3274,0.0109468447
7768,0.0050759759
1131,0.0069281526
3516,0.0257744045
5194,0.0098778700
5879,0.0064845128
7180,0.0043451726
8302,0.0030712813
8601,0.0000000000
9004,0.0018758865
9051,0.0024307512
9719,0.0000000000
187,0.0107095576
240,0.0090254533
1040,0.0124271221
1137,0.0228649110
4429,0.0098211405
5032,0.0114054107
5984,0.0059780853
7508,0.0055634275
188,0.0072515585
629,0.0144685928
763,0.0131979927
3297,0.0080399178
3305,0.0064372496
4291,0.0055322966
4642,0.0084745829
5686,0.0119259493
5702,0.0056947988
189,0.0082899576
4749,0.0008532304
6040,0.0092642959
9317,0.0000000000
190,0.0208300449
2563,0.0264956446
3026,0.0126963888
3134,0.0146997247
3984,0.0072495690
6385,0.0043412268
7236,0.0000000000
8063,0.0056231827
8638,0.0000000000
8975,0.0000000000
9305,0.0018649767
9709,0.0000000000
9903,0.0000000000
191,0.0132888547
2618,0.0193465481
3124,0.0166678394
3501,0.0106065009
6236,0.0066691627
8200,0.0015476544
8569,0.0101459450
8896,0.0064395113
192,0.0085620656
729,0.0137167315
821,0.0112005950
5978,0.0060884242
6482,0.0050118385
7789,0.0000000000
9039,0.0000000000
9225,0.0041243057
193,0.0085466998
1366,0.0081454864
2240,0.0185250554
2613,0.0108889835
4434,0.0036183479
5654,0.0100363167
194,0.0250838584
1021,0.0118592985
1453,0.0029579249
1483,0.0130200054
1769,0.0099741545
1835,0.0192262176
2153,0.0110162314
2533,0.0019611689
3121,0.0073082688
6209,0.0104698429
7442,0.0030743077
9113,0.0040975488
195,0.0103016010
213,0.0180053550
1185,0.0041850151
3350,0.0043008383
4739,0.0135586105
5371,0.0059100432
5711,0.0019175026
5828,0.0044932536
8565,0.0047224384
8885,0.0032925473
196,0.0045291020
280,0.0095548470
1326,0.0211969341
1564,0.0099384836
4702,0.0070123039
5116,0.0156161560
7640,0.0000000000
234,0.0041470869
2114,0.0208060024
2364,0.0107249253
5188,0.0035259453
5666,0.0085166797
5985,0.0056213371
6158,0.0063696535
6532,0.0032275009
7200,0.0119044276
198,0.0148646902
1726,0.0084867985
2365,0.0210240168
3267,0.0175764353
4865,0.0040700440
5011,0.0075729151
5362,0.0100068840
7531,0.0114923723
7607,0.0012850594
9054,0.0020565815
199,0.0141484575
2281,0.0035233222
2911,0.0189908255
5222,0.0062382570
5980,0.0053124819
6039,0.0056167845
7138,0.0030764289
8096,0.0018712408
8795,0.0041045527
9186,0.0000000000
200,0.0120753232
1612,0.0092757189
2994,0.0127474453
4841,0.0106314393
5339,0.0047658074
7058,0.0060851141
8766,0.0000000000
8802,0.0060673181
201,0.0094570341
723,0.0215525458
740,0.0240755483
2161,0.0095585204
2235,0.0151779606
3933,0.0065893319
4117,0.0097648951
4641,0.0137009507
5545,0.0034323093
6038,0.0089975798
202,0.0200288960
1231,0.0268849973
2693,0.0196086167
3060,0.0101594484
3175,0.0055098793
3178,0.0108423665
3438,0.0069780797
6972,0.0075233508
8233,0.0035286101
8700,0.0048498916
9331,0.0000000000
9441,0.0016296985
9770,0.0000000000
203,0.0087869949
3842,0.0046645792
5803,0.0045040423
5836,0.0024541971
6878,0.0043366607
8862,0.0010128344
1068,0.0137414713
3479,0.0009502009
3554,0.0157574791
3621,0.0033178893
9249,0.0010363628
205,0.0143418290
4651,0.0098365220
6204,0.0120221074
6744,0.0088772767
6772,0.0065055912
8713,0.0100634020
206,0.0035488215
380,0.0103636973
1464,0.0147656483
4022,0.0100750014
4367,0.0086072326
6620,0.0020920604
207,0.0048378421
1385,0.0145312616
1498,0.0128166682
3550,0.0188854977
7798,0.0021871335
9931,0.0000000000
208,0.0175725750
1466,0.0099135761
2608,0.0169862437
2726,0.0009262094
2821,0.0129306931
3854,0.0060001352
3894,0.0164424607
4774,0.0098741778
5528,0.0014276553
7771,0.0038989034
8186,0.0000000000
9772,0.0014787098
1426,0.0158529414
2039,0.0116978921
2227,0.0155258684
2603,0.0188344828
3028,0.0087593886
6484,0.0059064189
6675,0.0079809005
6729,0.0084233578
9780,0.0000000000
1108,0.0021214008
4027,0.0041795066
4441,0.0068997396
4946,0.0041421981
9294,0.0000000000
211,0.0231878756
1431,0.0109458720
2139,0.0172025119
2604,0.0155775766
4028,0.0048963663
5859,0.0039998917
6548,0.0060817820
7707,0.0005591883
8284,0.0063782147
9032,0.0000000000
9231,0.0019800525
9261,0.0009569633
9878,0.0000000000
212,0.0089043498
490,0.0105281213
813,0.0134224130
1181,0.0107632710
1593,0.0062823131
1736,0.0089999133
1929,0.0060486432
8387,0.0036965726
8722,0.0005479311
9449,0.0090726173
9803,0.0000000000
837,0.0151938189
3737,0.0022860555
3777,0.0099310887
4502,0.0057093455
5510,0.0077504298
6019,0.0030038029
6029,0.0086646652
7306,0.0000000000
7727,0.0016734586
9094,0.0000000000
9675,0.0000000000
214,0.0255756174
773,0.0036256806
1797,0.0118437943
1861,0.0134146429
3437,0.0065337760
5683,0.0053412093
6624,0.0108838883
8296,0.0028755125
8485,0.0061990558
9110,0.0044803358
9635,0.0000000000
9661,0.0000000000
1668,0.0111277977
2730,0.0131719201
5457,0.0054951850
8106,0.0036136734
8727,0.0019314517
8971,0.0050487311
9293,0.0000000000
1823,0.0142147569
2654,0.0079667528
2741,0.0078035083
3668,0.0118882218
4197,0.0045194208
7577,0.0013417811
9066,0.0028992627
9161,0.0000000000
9794,0.0000000000
217,0.0291455289
1023,0.0146359206
1852,0.0066149970
2201,0.0077743472
3708,0.0082380095
3729,0.0064230547
4993,0.0077346697
5049,0.0094979611
5486,0.0182237596
6194,0.0048932213
6264,0.0057953894
6589,0.0086926145
7389,0.0019099807
9914,0.0000000000
1341,0.0147457540
4680,0.0137167542
5221,0.0095730297
5247,0.0129318969
6990,0.0051269461
7692,0.0000000000
8147,0.0027468356
8763,0.0000000000
9704,0.0000000000
9927,0.0000000000
219,0.0145209307
491,0.0054489357
1384,0.0084225645
2739,0.0040822614
3246,0.0102727911
4187,0.0038370678
6151,0.0010806440
7776,0.0000000000
8103,0.0023246983
8834,0.0026496979
9652,0.0000000000
220,0.0081523975
2388,0.0082742027
4236,0.0045361693
4408,0.0022617883
6261,0.0038560970
8494,0.0000000000
9063,0.0033257720
9733,0.0000000000
221,0.0115484142
636,0.0216081880
1507,0.0207107727
2245,0.0234144515
5537,0.0156499071
5999,0.0035712380
7446,0.0048546140
222,0.0102012559
648,0.0080088587
6976,0.0084750372
7716,0.0056083985
9321,0.0021856445
9456,0.0000000000
1934,0.0068229115
2011,0.0149798245
3313,0.0066683496
4214,0.0088291933
4363,0.0076709819
5779,0.0071495622
8677,0.0000000000
8840,0.0040872339
8848,0.0011822456
224,0.0194609083
1045,0.0101316769
2412,0.0178876422
2711,0.0116091569
2878,0.0074173875
4579,0.0018637900
5138,0.0024123686
6639,0.0035251209
7005,0.0030214181
225,0.0100875668
532,0.0090431846
902,0.0044547685
1114,0.0177843424
1301,0.0095335701
1560,0.0131039626
2542,0.0106895435
2932,0.0100735089
3798,0.0119290122
9228,0.0000000000
9547,0.0000000000
226,0.0248361011
1274,0.0088366935
2600,0.0078269312
2630,0.0136320522
4215,0.0058624468
4675,0.0052086886
4800,0.0163813569
5507,0.0063210592
7136,0.0019327354
7265,0.0000000000
7330,0.0070737146
8368,0.0000000000
9627,0.0000000000
227,0.0134094035
1015,0.0109592381
1035,0.0068949089
2501,0.0102864488
3415,0.0093240764
6032,0.0030818820
7309,0.0083650158
8815,0.0012595762
228,0.0234687010
1280,0.0069625398
5468,0.0011134541
6031,0.0086389209
8013,0.0066470885
9389,0.0019739039
9428,0.0000000000
9630,0.0000000000
229,0.0081617954
503,0.0042449555
2592,0.0076943064
4278,0.0036172314
5066,0.0056223492
9176,0.0000000000
9974,0.0000000000
230,0.0100137834
4092,0.0080009051
7355,0.0015934306
8446,0.0072141818
9382,0.0022898492
231,0.0042681096
785,0.0104926419
4868,0.0071422944
7632,0.0026347514
232,0.0141270922
288,0.0157741324
1336,0.0154644805
1622,0.0031929237
4297,0.0115576490
6585,0.0106960634
7602,0.0034810649
7921,0.0013926842
8167,0.0057858919
9035,0.0017936241
233,0.0079330575
892,0.0135046359
1074,0.0086600224
2106,0.0120454533
3337,0.0040732850
4079,0.0082786752
7836,0.0056512193
8961,0.0021872808
1221,0.0273576096
1520,0.0090219145
2127,0.0353808651
6497,0.0058409018
7961,0.0031950253
394,0.0176723187
571,0.0132872024
1923,0.0086178827
2420,0.0122323849
3876,0.0132346263
5330,0.0163947055
7362,0.0015126095
7722,0.0057749121
7914,0.0013984535
9345,0.0022995668
9633,0.0000000000
236,0.0093875333
237,0.0253572984
836,0.0112706538
1399,0.0117032937
3989,0.0059940767
5712,0.0085934380
6368,0.0059301495
8331,0.0011414836
9016,0.0083882541
9199,0.0000000000
259,0.0233330426
2408,0.0028589022
5504,0.0087810898
6436,0.0031859685
6680,0.0030728931
6911,0.0044461316
6964,0.0063398178
7967,0.0041526122
8607,0.0035898449
9302,0.0016898313
9404,0.0028970197
9951,0.0000000000
2392,0.0082736663
6349,0.0026607623
7055,0.0077561927
7678,0.0051031947
8551,0.0048719349
8788,0.0010970847
9341,0.0007902079
1244,0.0319797997
2217,0.0091298380
2402,0.0069437327
2940,0.0032728134
4487,0.0069311584
7077,0.0102697886
8318,0.0107516038
8683,0.0016636623
702,0.0171810932
3261,0.0035588220
4791,0.0061337702
4859,0.0098567981
4913,0.0096591353
5018,0.0137138233
9641,0.0000000000
241,0.0069377154
620,0.0119626736
1918,0.0122650438
5892,0.0008736690
7321,0.0008828444
7734,0.0104522718
242,0.0158442086
829,0.0086914395
912,0.0050703393
3462,0.0134815923
6441,0.0079217577
6448,0.0058370289
7572,0.0131158459
8517,0.0008953004
9776,0.0000000000
9854,0.0000000000
243,0.0189340905
961,0.0246382738
2220,0.0137338171
4307,0.0063046464
6223,0.0070572964
6407,0.0080714166
6734,0.0053078562
6793,0.0112422125
7037,0.0020258164
9906,0.0000000000
244,0.0087903931
675,0.0104766114
937,0.0217962414
5424,0.0072965293
7152,0.0146339844
9117,0.0017494351
449,0.0138372187
3343,0.0222793021
3832,0.0083228402
4416,0.0063077454
4883,0.0027534108
5673,0.0075093929
6396,0.0046463520
6443,0.0075693204
6570,0.0059428618
6645,0.0112554914
6870,0.0067639587
8520,0.0009069711
246,0.0060681477
2683,0.0079028097
2895,0.0099513827
5619,0.0039220374
5678,0.0076709060
8215,0.0000000000
247,0.0096430282
2900,0.0201409221
3569,0.0122768075
5041,0.0046531216
6197,0.0051123877
6335,0.0020085901
7285,0.0000000000
9952,0.0000000000
248,0.0120418253
1268,0.0170239297
1742,0.0143754399
4866,0.0095429869
9682,0.0000000000
9970,0.0000000000
630,0.0081877138
1531,0.0048352917
2306,0.0121602043
4108,0.0024373284
4320,0.0216843933
4605,0.0040254856
5189,0.0095988960
5428,0.0127808278
6141,0.0050272810
7369,0.0008890161
7708,0.0015251981
9072,0.0000000000
9524,0.0040025905
250,0.0143771365
1405,0.0106450324
1816,0.0070214385
2989,0.0072642271
3612,0.0101444068
3658,0.0199618819
7915,0.0046680601
8951,0.0000000000
251,0.0067439830
1319,0.0029280791
1977,0.0069494151
2187,0.0163877442
4673,0.0118843068
4820,0.0080103042
9646,0.0000000000
252,0.0139769952
2157,0.0177194007
4551,0.0119434978
4731,0.0203697588
6807,0.0008328557
6897,0.0079625565
7243,0.0048305458
8930,0.0010405849
9585,0.0000000000
253,0.0123351213
749,0.0114424116
757,0.0075770908
1539,0.0097191617
2887,0.0215106535
3081,0.0105289373
4296,0.0067291612
5688,0.0088693788
7338,0.0000000000
8051,0.0111991068
254,0.0122596315
801,0.0132780303
1099,0.0271370114
2171,0.0081440777
2431,0.0096185244
4696,0.0126258661
4810,0.0106604525
5799,0.0092331315
9292,0.0000000000
9534,0.0000000000
1220,0.0150963631
2976,0.0092087062
3360,0.0077571113
3431,0.0031245209
6185,0.0064666701
6932,0.0030890510
7230,0.0025871566
7966,0.0015651191
9447,0.0000000000
9815,0.0000000000
256,0.0131742501
474,0.0220733273
5514,0.0193532020
6408,0.0066686252
7542,0.0020831226
8943,0.0000000000
257,0.0056087060
2133,0.0103134925
4400,0.0122485026
4676,0.0052097431
5540,0.0099008545
8762,0.0000000000
9150,0.0000000000
258,0.0287885855
278,0.0142283172
1096,0.0248316029
2325,0.0063037911
2585,0.0054154171
2694,0.0122641646
3148,0.0140110412
3967,0.0077009686
4646,0.0083175973
5043,0.0015073828
5815,0.0066330245
8108,0.0045427087
8582,0.0006250407
525,0.0242829441
2617,0.0162290167
2803,0.0111194937
3096,0.0061492815
3665,0.0200410869
4627,0.0084560597
5679,0.0006414708
8833,0.0000000000
9180,0.0000000000
260,0.0126523706
5231,0.0020510880
5517,0.0144973928
6250,0.0095078892
6700,0.0069637031
7543,0.0015821493
9359,0.0003629912
261,0.0057948007
3817,0.0062571683
3955,0.0081115677
7736,0.0010440580
8773,0.0000000000
9377,0.0000000000
9638,0.0000000000
262,0.0070450442
943,0.0114114040
1997,0.0074002585
3128,0.0074138579
5017,0.0075261201
5417,0.0120685833
7766,0.0000000000
8471,0.0029024342
8955,0.0000000000
263,0.0110699664
2070,0.0268467968
2232,0.0401992891
4121,0.0045845910
4930,0.0120371942
5218,0.0136234314
5608,0.0077495365
6131,0.0097470173
6910,0.0036481882
539,0.0270192024
3883,0.0071204143
4527,0.0098203246
4682,0.0219689469
5700,0.0046960244
6127,0.0050973561
265,0.0068116914
4309,0.0078357723
4819,0.0103906577
5942,0.0048040579
8927,0.0014258233
455,0.0098080101
1163,0.0065919163
5224,0.0072993015
5563,0.0061780840
6187,0.0111952027
7008,0.0052078109
8201,0.0021933618
9203,0.0040946462
267,0.0129087011
536,0.0143471814
814,0.0039843324
1762,0.0153348787
2149,0.0124216521
3120,0.0173042579
3258,0.0105627924
3739,0.0148361695
6808,0.0107625884
7072,0.0046739211
7933,0.0039317139
268,0.0130120339
1370,0.0232443938
2374,0.0277525263
2641,0.0078113113
2644,0.0240932733
3016,0.0082676282
3147,0.0193949899
3369,0.0132227163
4366,0.0072846796
4377,0.0152778130
4558,0.0249933676
7695,0.0034559625
9347,0.0000000000
269,0.0152631939
1003,0.0092854248
2083,0.0160901538
2481,0.0097875838
5988,0.0106997276
6137,0.0139018449
6525,0.0092616919
9458,0.0000000000
9743,0.0000000000
988,0.0141022672
1239,0.0172585498
1600,0.0140943185
3040,0.0019235433
5133,0.0078828099
5538,0.0051708776
7790,0.0025504123
9703,0.0000000000
9759,0.0084667714
9828,0.0000000000
271,0.0148743928
2526,0.0164006490
4593,0.0068393873
7759,0.0023604658
8357,0.0016147470
397,0.0115497312
1789,0.0141954264
3356,0.0102550111
4719,0.0108742862
7701,0.0055317829
8726,0.0016402565
9042,0.0015607186
1580,0.0074673186
1751,0.0132552477
5724,0.0036820723
6997,0.0232087290
7042,0.0028809995
7056,0.0070734782
274,0.0162626151
1254,0.0107807114
2427,0.0113212717
2525,0.0014799362
3807,0.0202820020
5338,0.0015725024
6784,0.0069821752
7255,0.0026496979
275,0.0089535395
1342,0.0099281525
2529,0.0091068762
2831,0.0060397910
8100,0.0000000000
9763,0.0000000000
4280,0.0207978448
4886,0.0122610422
5117,0.0014044981
5186,0.0061349514
9587,0.0012858193
277,0.0061379351
844,0.0140017057
1666,0.0063008981
3731,0.0135460860
5888,0.0091616053
6815,0.0088024697
1117,0.0067939217
1308,0.0189462695
3015,0.0069536860
3272,0.0077015901
3556,0.0054906272
5829,0.0021380051
5891,0.0167372257
7489,0.0014969425
8468,0.0037091787
8735,0.0031523779
9112,0.0000000000
279,0.0135114683
2463,0.0121533685
2669,0.0057708172
3853,0.0155887253
5203,0.0143749641
6860,0.0039984405
8453,0.0027953290
9933,0.0000000000
2450,0.0246315449
2492,0.0053115097
3633,0.0122998489
4173,0.0012724998
8811,0.0035374484
9496,0.0000000000
9644,0.0010555190
281,0.0105232486
1386,0.0195794947
1917,0.0193690281
2026,0.0232080751
2178,0.0045368309
2378,0.0126363270
3992,0.0089168953
6342,0.0001652654
8197,0.0028529544
9436,0.0000000000
1554,0.0124700780
2330,0.0128904215
3888,0.0096076153
3904,0.0080016465
4055,0.0024076834
5690,0.0043349518
6438,0.0049230017
8613,0.0010277440
8779,0.0014787098
9752,0.0000000000
9871,0.0000000000
283,0.0266697067
4964,0.0085620206
5060,0.0124258049
5313,0.0132421265
6374,0.0097196652
6519,0.0132704072
7580,0.0000000000
8035,0.0029391073
8232,0.0045940036
8345,0.0017010404
9643,0.0000000000
9762,0.0000000000
9812,0.0000000000
284,0.0119818073
985,0.0152037192
1001,0.0190798527
2639,0.0096517447
3713,0.0124107352
4194,0.0115635280
4967,0.0109693351
6522,0.0060305341
6597,0.0029780209
8742,0.0016965933
285,0.0132685405
1073,0.0087433486
1693,0.0094117327
4295,0.0083860179
6463,0.0102852981
6663,0.0016708408
8219,0.0000000000
9523,0.0016051814
286,0.0094876427
2637,0.0143241907
5866,0.0000000000
6662,0.0061099221
7781,0.0067230196
8626,0.0027911094
9064,0.0022959113
9463,0.0000000000
287,0.0064684740
1373,0.0082032190
1493,0.0148829653
2670,0.0125411760
3624,0.0046601912
3825,0.0079805923
5717,0.0123751778
7035,0.0085521630
7364,0.0000000000
363,0.0081438532
2817,0.0032317064
3574,0.0102682012
6271,0.0063203919
7467,0.0138268055
7892,0.0034060749
289,0.0252996726
303,0.0115503659
547,0.0097607663
941,0.0085333191
1115,0.0138101583
2554,0.0179912766
3603,0.0047113624
3840,0.0165652341
3924,0.0196338883
7267,0.0056532174
7880,0.0043728042
8435,0.0047232933
9710,0.0000000000
9737,0.0000000000
9795,0.0000000000
290,0.0112115570
808,0.0053874024
1182,0.0154470231
1205,0.0085648386
1782,0.0117937844
4054,0.0163545276
5651,0.0103103351
7990,0.0072778685
8753,0.0065785021
8818,0.0028580847
291,0.0180572884
1448,0.0103358298
2724,0.0072425459
2861,0.0167428756
6143,0.0066211351
8928,0.0000000000
292,0.0161595362
458,0.0186812273
610,0.0291207011
1654,0.0161676335
1712,0.0116775187
2231,0.0118172052
3950,0.0156844024
4519,0.0044898833
8756,0.0032902515
293,0.0184916595
2186,0.0139554021
2255,0.0046525478
2620,0.0090307474
5744,0.0109102866
6136,0.0077000900
6173,0.0015798854
6527,0.0087442246
7665,0.0106445010
8978,0.0037841912
294,0.0075620206
421,0.0065144961
958,0.0157124420
2631,0.0140056866
3420,0.0063160777
3926,0.0093613940
6180,0.0044459350
7339,0.0098467555
295,0.0101064983
2581,0.0114264764
3810,0.0130917667
4201,0.0126710900
8114,0.0000000000
296,0.0094249266
742,0.0144003902
2634,0.0119016817
2801,0.0187463374
4456,0.0050038353
4870,0.0117189309
5204,0.0096409518
6863,0.0063989087
8495,0.0014262815
8920,0.0000000000
9003,0.0017255004
297,0.0077130169
1039,0.0191373586
4717,0.0030512853
8953,0.0007460239
9319,0.0015103099
298,0.0176983190
335,0.0135210688
3011,0.0064127511
3024,0.0130763473
4956,0.0055355320
5647,0.0057472384
6319,0.0079477881
8157,0.0074109483
299,0.0098648562
338,0.0096680860
2751,0.0022636633
5376,0.0055277361
5782,0.0079768883
5863,0.0087612837
300,0.0147042459
3239,0.0033833789
3648,0.0108402893
3974,0.0089817823
4638,0.0127208301
9158,0.0017736913
9617,0.0000000000
301,0.0126948921
3331,0.0103815642
4897,0.0115193626
4918,0.0040880536
5952,0.0073449346
5998,0.0144925246
6740,0.0085065752
7588,0.0014258233
