Node,Authority
2120,0.0116214688
3640,0.0116488869
4326,0.0000000000
4628,0.0000000000
298,0.0127793546
1725,0.0097146849
1752,0.0074258814
2328,0.0017734563
3625,0.0078013381
4451,0.0000000000
299,0.0063036381
2382,0.0143053855
4151,0.0042579514
300,0.0022110877
2049,0.0069744079
3751,0.0249968590
4941,0.0000000000
301,0.0530960546
449,0.0062362799
1609,0.0005971443
1885,0.0227660616
2588,0.0000000000
2648,0.0000000000
2873,0.0016587561
4861,0.0000000000
302,0.0011876757
317,0.0081916067
1661,0.0006672049
1959,0.0077412014
303,0.0042957357
556,0.0161153727
940,0.0099300094
4882,0.0000000000
304,0.0212117402
675,0.0104307223
1187,0.0189968891
4103,0.0000000000
4592,0.0000000000
4812,0.0000000000
1338,0.0073398219
2749,0.0021873822
306,0.0225722443
599,0.0046984483
985,0.0006878987
1148,0.0251277816
2465,0.0135841600
2646,0.0071651247
3128,0.0121034886
3902,0.0193918342
4278,0.0000000000
307,0.0079344155
488,0.0307778464
1587,0.0067030014
1806,0.0219726034
2488,0.0269636201
2630,0.0049239051
2777,0.0126567034
3450,0.0032636762
308,0.0162747109
1052,0.0194496853
3200,0.0032343672
3261,0.0000000000
4683,0.0019078543
309,0.0263224241
1117,0.0035336756
2584,0.0119667292
2837,0.0000000000
2999,0.0000000000
3552,0.0009359334
4094,0.0050996359
4515,0.0007972068
311,0.0191613336
1700,0.0108392013
1915,0.0021791740
2140,0.0330658036
2563,0.0122039546
4764,0.0000000000
1285,0.0051715904
1757,0.0396934646
1941,0.0103976520
3952,0.0017638696
4646,0.0000000000
4823,0.0000000000
4936,0.0000000000
313,0.0122839751
1212,0.0457422892
2424,0.0029993975
2804,0.0035418951
3016,0.0044070678
314,0.0099379058
3194,0.0025717562
3359,0.0012366102
347,0.0048633872
1582,0.0135703434
316,0.0026646835
2881,0.0011217015
1089,0.0087543474
2064,0.0033821140
2357,0.0093177077
2817,0.0068372950
349,0.0162775415
399,0.0220799098
1927,0.0047302571
3901,0.0015523240
320,0.0160734174
615,0.0039392100
1188,0.0133131776
4015,0.0008360698
4589,0.0119900210
496,0.0141906544
1277,0.0272992842
1310,0.0000000000
1639,0.0021506304
3274,0.0009021163
4074,0.0062941034
1010,0.0348441569
1455,0.0040835661
3262,0.0040211940
323,0.0130034066
550,0.0049240207
725,0.0210717045
2058,0.0069253494
3690,0.0110736798
324,0.0069144931
1630,0.0049275376
3372,0.0028286046
325,0.0072537169
1547,0.0006303183
2559,0.0179915906
2849,0.0003843429
3398,0.0042379543
4675,0.0000000000
641,0.0204982656
1155,0.0256114181
3444,0.0007625717
4052,0.0000000000
4744,0.0000000000
328,0.0194907575
400,0.0102864664
2126,0.0119452532
4260,0.0072511227
3142,0.0314826683
3443,0.0030657923
3748,0.0000000000
4238,0.0020212975
4387,0.0000000000
4723,0.0000000000
330,0.0122309921
874,0.0052832934
1643,0.0221994695
3015,0.0013011729
746,0.0087136981
778,0.0148638373
2866,0.0314889249
3487,0.0159525531
3495,0.0024116169
4696,0.0000000000
333,0.0122603770
4600,0.0000000000
334,0.0087576219
1373,0.0096081464
3688,0.0039540745
4603,0.0000000000
4130,0.0000000000
336,0.0093149352
1230,0.0093954114
1245,0.0105310191
3865,0.0020785449
4267,0.0113689162
4901,0.0000000000
337,0.0079420688
422,0.0093889990
1728,0.0224407125
2186,0.0141476647
2237,0.0025413778
3766,0.0081713412
4041,0.0035302782
4073,0.0000000000
338,0.0215809713
1119,0.0052345854
1574,0.0063183642
2501,0.0084622624
2530,0.0041388571
2833,0.0045490247
3689,0.0094898446
3985,0.0017414180
4335,0.0000000000
1542,0.0138495818
3129,0.0044441237
3903,0.0029178630
340,0.0083047532
4622,0.0021074563
341,0.0301047329
1109,0.0091527569
2258,0.0776978120
3225,0.0216437054
3563,0.0000000000
342,0.0020171024
717,0.0057173175
763,0.0215531121
1249,0.0112674124
4141,0.0000000000
1349,0.0068350001
3933,0.0011501080
4860,0.0000000000
344,0.0112507476
1016,0.0280140549
3421,0.0019176471
345,0.0079873573
806,0.0271931324
1203,0.0203782046
2431,0.0000000000
346,0.0058955511
1636,0.0045298203
2332,0.0102555441
2380,0.0007197922
3909,0.0006726387
1140,0.0092148536
2490,0.0000000000
348,0.0163149161
1367,0.0039948804
2191,0.0182843800
2508,0.0298784160
2544,0.0028077601
3109,0.0051390754
461,0.0165088416
1890,0.0019474125
2713,0.0285283692
3762,0.0000000000
3904,0.0041595574
4469,0.0000000000
921,0.0040229457
1847,0.0238756657
1918,0.0009230092
351,0.0123564975
352,0.0006757589
927,0.0021229037
353,0.0097650714
1732,0.0063866949
1751,0.0010919698
3717,0.0116013339
354,0.0090192533
757,0.0071589638
923,0.0960079775
4170,0.0005185663
355,0.0081379379
1531,0.0307380842
1904,0.0000000000
356,0.0047842767
3730,0.0000000000
4280,0.0000000000
2923,0.0000000000
4058,0.0021671069
4362,0.0000000000
358,0.0383344666
891,0.0572732683
4226,0.0235809098
4976,0.0000000000
359,0.0209306945
2245,0.0000000000
2836,0.0176035167
4475,0.0055903873
4663,0.0000000000
360,0.0193780010
2185,0.0110827999
2371,0.0039863687
3550,0.0148708451
3716,0.0000000000
3928,0.0000000000
361,0.0014051713
773,0.0024353698
1066,0.0048901436
362,0.0126423240
2189,0.0076906557
3384,0.0022395386
363,0.0050910487
3095,0.0036173567
4960,0.0000000000
1190,0.0048764067
3045,0.0011571570
365,0.0210474388
2938,0.0005066164
3915,0.0040063608
3953,0.0033992421
4519,0.0000000000
4962,0.0000000000
366,0.0313512700
1360,0.0166160885
2112,0.0025014148
2535,0.0010689387
2604,0.0030084068
3858,0.0063681837
4478,0.0000000000
367,0.0086486381
777,0.0167169118
1299,0.0096307296
3979,0.0000821708
368,0.0460320410
560,0.0005212279
3402,0.0036902961
4720,0.0000000000
369,0.0052362199
1466,0.0280967593
2156,0.0103377077
2391,0.0021362884
3950,0.0000000000
896,0.0192456181
2792,0.0249501352
3492,0.0175552683
4459,0.0077318028
371,0.0211653155
414,0.0101901232
2473,0.0010102778
4112,0.0058271829
4373,0.0043216743
372,0.0020205463
2728,0.0043457042
373,0.0092377551
475,0.0145058131
1071,0.0219492554
1478,0.0458003249
1604,0.0094563864
458,0.0104833148
1421,0.0063944110
2030,0.0072142159
2638,0.0005655558
3226,0.0011638097
3571,0.0004816414
375,0.0116643258
1180,0.0000000000
1324,0.0246600992
2566,0.0075490361
4859,0.0000000000
376,0.0075459935
1568,0.0116432036
4732,0.0000000000
377,0.0255401343
1403,0.0125414353
1559,0.0044248405
2808,0.0109355663
2887,0.0051198025
3661,0.0000000000
3745,0.0000000000
3768,0.0031653430
378,0.0087149037
669,0.0315455814
1195,0.0046855876
1513,0.0002241892
3624,0.0106538219
3665,0.0076479062
379,0.0032860192
1522,0.0065667975
2135,0.0082809900
579,0.0095363746
1015,0.0126274971
2555,0.0048906800
4581,0.0000000000
381,0.0103511831
419,0.0251220902
2275,0.0200966217
3351,0.0000000000
4983,0.0000000000
382,0.0133947627
1493,0.0038283024
2921,0.0000000000
4521,0.0000000000
2162,0.0031136561
3871,0.0025332410
384,0.0484708287
775,0.0385239239
1464,0.0096380780
465,0.0076659172
1269,0.0444443042
3623,0.0000000000
3684,0.0000000000
4383,0.0000000000
386,0.0100852572
597,0.0032974660
3176,0.0060637072
387,0.0286514687
1670,0.0220025449
2904,0.0063451915
3189,0.0103853492
4640,0.0000000000
388,0.0026541286
2908,0.0226535066
390,0.0269170674
2652,0.0000000000
391,0.0163097551
4638,0.0063431146
392,0.0211344792
393,0.0334119877
2444,0.0214773676
3089,0.0064875435
3285,0.0014622887
4240,0.0000000000
4431,0.0165676121
4900,0.0000000000
394,0.0194747397
750,0.0021266621
1839,0.0025967826
2463,0.0042161632
3728,0.0054160546
4234,0.0000000000
4605,0.0000000000
395,0.0039412032
2023,0.0032520804
396,0.0427668180
1305,0.0056852814
3134,0.0000000000
397,0.0385735521
469,0.0140922144
2442,0.0185187713
4535,0.0000000000
398,0.0051476459
784,0.0410963068
2131,0.0159953697
2773,0.0018176636
2154,0.0159476320
3356,0.0270344441
3899,0.0000000000
1693,0.0061080473
2725,0.0224534792
3432,0.0043252533
4303,0.0100285099
401,0.0074390670
4122,0.0094542629
402,0.0050424510
1534,0.0000000000
1719,0.0214659725
2714,0.0051007744
403,0.0015737096
1816,0.0131786260
3876,0.0016880289
404,0.0079499181
3009,0.0037232806
3184,0.0043085717
405,0.0175230571
4301,0.0002207183
4310,0.0000000000
406,0.0073202830
2461,0.0056068278
3597,0.0000000000
407,0.0125544074
3136,0.0079868372
4127,0.0008368476
408,0.0120871767
586,0.0261309933
1326,0.0024645157
2003,0.0073593390
409,0.0172616837
478,0.0128820734
782,0.0084072279
998,0.0186174799
2091,0.0033991916
2269,0.0221745815
2495,0.0044760919
3664,0.0012598702
4124,0.0131172729
410,0.0040802953
2074,0.0053316378
2876,0.0037278461
411,0.0450334089
2785,0.0000000000
2909,0.0065498846
3202,0.0100010895
3507,0.0217692637
4840,0.0000000000
412,0.0162744296
616,0.0098419454
2290,0.0131342910
2373,0.0027975412
2593,0.0035664478
2852,0.0071161291
3658,0.0105126782
3678,0.0014871571
4464,0.0006154172
413,0.0381421356
455,0.0035479327
795,0.0133452541
906,0.0074558996
1511,0.0041489433
2985,0.0053846830
3132,0.0191013148
2333,0.0037412727
2716,0.0110485432
3514,0.0000000000
415,0.0393237094
1126,0.0137750379
3679,0.0146728235
3987,0.0000000000
4940,0.0000000000
2994,0.0066127348
3224,0.0000000000
3900,0.0000000000
418,0.0267459196
1627,0.0218193232
3028,0.0052299642
3525,0.0176226027
2349,0.0179957440
2842,0.0049350733
3186,0.0006997623
4769,0.0000000000
4865,0.0000000000
4992,0.0000000000
1065,0.0050313540
2372,0.0039182106
4031,0.0000000000
4642,0.0000000000
421,0.0269075886
2132,0.0160279749
2335,0.0014507076
4523,0.0021431582
494,0.0331689437
645,0.0210760237
1446,0.0153140553
423,0.0981625799
1564,0.0167176167
1984,0.0211526813
2491,0.0081291945
2825,0.0119761289
3803,0.0012812374
3934,0.0026274449
4799,0.0000000000
2057,0.0002434207
3272,0.0053173518
4712,0.0000000000
426,0.0063268903
4096,0.0000000000
2955,0.0003809619
3743,0.0024462919
1573,0.0308063070
2199,0.0040328803
430,0.0254770839
431,0.0214194671
1571,0.0014614553
4822,0.0000000000
432,0.0034660466
1296,0.0061717390
2200,0.0080688535
2464,0.0054906746
434,0.0228657646
2119,0.0038958288
3215,0.0163060900
3691,0.0018396153
3923,0.0008921370
435,0.0029211093
2435,0.0051198025
2512,0.0078173724
436,0.0069279635
1294,0.0243931404
1808,0.0078093297
1863,0.0035131639
2454,0.0037898450
437,0.0284505143
886,0.0514233892
1123,0.0135767629
2087,0.0043818908
2735,0.0043230656
2943,0.0089929282
3138,0.0000000000
3475,0.0000000000
438,0.0140718672
1586,0.0085980156
3921,0.0152712360
1664,0.0153383323
1822,0.0099804924
3428,0.0000000000
3775,0.0000000000
4109,0.0153169079
440,0.0017850207
2868,0.0041058097
441,0.0390002809
2174,0.0013542573
2667,0.0032636762
3881,0.0153921103
1509,0.0215692696
2753,0.0209691127
4626,0.0007644104
443,0.0319196250
2251,0.0080363898
2552,0.0079711659
444,0.0017956063
4616,0.0000000000
445,0.0100359018
446,0.0067705171
1498,0.0010742084
2187,0.0038714173
3651,0.0019312610
4763,0.0084868906
447,0.0085335508
2273,0.0071246323
3622,0.0028780228
1462,0.0237647768
2598,0.0125696583
2693,0.0164145705
3830,0.0000000000
4197,0.0066480605
450,0.0111124564
3586,0.0046940548
451,0.0064372621
1549,0.0261300267
3434,0.0000000000
453,0.0096136266
1223,0.0045271639
2942,0.0057642843
3609,0.0027356949
454,0.0377807071
1098,0.0363126184
1471,0.0158048402
3562,0.0037415826
3569,0.0012206297
3211,0.0059961907
4958,0.0000000000
456,0.0028137326
2554,0.0117526474
457,0.0249469320
1400,0.0093666726
1567,0.0179052657
1727,0.0105171416
2250,0.0000000000
4218,0.0000000000
4647,0.0000000000
544,0.0130574029
1168,0.0161066560
1414,0.0133184850
2775,0.0148194166
2895,0.0054416838
4539,0.0000000000
459,0.0185902238
1767,0.0083477892
2213,0.0048966677
2397,0.0000000000
4489,0.0000000000
2033,0.0056995372
2579,0.0204615387
3746,0.0008593972
871,0.0018422474
1281,0.0068243461
3041,0.0015814997
3426,0.0076509452
3836,0.0000000000
462,0.0300606510
2526,0.0175151701
2806,0.0065861029
2841,0.0103646497
3949,0.0028694772
4356,0.0091441821
463,0.0095734297
1608,0.0117539424
1985,0.0066402861
3605,0.0034612453
464,0.0160606259
1469,0.0123724724
3002,0.0122310046
1584,0.0131642054
2784,0.0075596737
466,0.0327821606
810,0.0207388027
1222,0.0044198077
3174,0.0000000000
3323,0.0018320651
3774,0.0192439448
4961,0.0000000000
1213,0.0102045155
2056,0.0112851784
2221,0.0094168365
468,0.0026098075
633,0.0026229266
1034,0.0100512523
841,0.0123415052
937,0.0080491784
2547,0.0000000000
3072,0.0104666676
470,0.0207715796
522,0.0055286514
2606,0.0207508183
3269,0.0075460450
4188,0.0000000000
472,0.0231752115
817,0.0057427631
3794,0.0000000000
3835,0.0137312037
4942,0.0000000000
473,0.0030957346
551,0.0032093596
2430,0.0197811090
3240,0.0109602936
3281,0.0044204941
658,0.0465914584
2217,0.0209955475
4499,0.0000000000
4631,0.0000000000
918,0.0170088629
3860,0.0069596709
3962,0.0103066529
4397,0.0015549744
476,0.0039313588
531,0.0142074560
609,0.0000000000
3591,0.0010155727
3732,0.0030993706
477,0.0015052967
727,0.0023351588
1293,0.0036852358
2997,0.0249651085
1840,0.0065156443
479,0.0028209935
3141,0.0076191514
3967,0.0000000000
480,0.0086747443
2827,0.0000000000
3731,0.0000000000
3764,0.0069180124
481,0.0134802813
4153,0.0040897723
4297,0.0000000000
4311,0.0005591242
482,0.0211700328
1689,0.0178911490
2016,0.0170730662
2193,0.0108175000
3151,0.0067791944
4511,0.0000000000
483,0.0272329194
635,0.0178760596
2611,0.0091822807
3048,0.0012641596
3491,0.0000000000
3652,0.0078088136
4125,0.0023021070
484,0.0081119254
681,0.0174335182
4787,0.0000000000
485,0.0316586826
1006,0.0180869764
2231,0.0251906041
2336,0.0000000000
3165,0.0139419677
3653,0.0027625682
4574,0.0000000000
781,0.0053517035
1175,0.0105388908
1336,0.0070141402
3166,0.0083241338
2543,0.0080518868
3778,0.0113689162
489,0.0111921406
1270,0.0220043686
1276,0.0042579514
2068,0.0145379811
2657,0.0099889015
3055,0.0000000000
490,0.0130954774
1535,0.0045829968
1774,0.0240576645
3724,0.0035499069
4273,0.0000000000
491,0.0269360325
1232,0.0118765022
2396,0.0000000000
3207,0.0014793068
3696,0.0000000000
590,0.0809824675
1227,0.0256571639
2048,0.0051718318
2618,0.0034858442
3747,0.0132014188
761,0.0232716419
2457,0.0058286075
3287,0.0155442363
3931,0.0000000000
495,0.0062234908
3038,0.0081879159
1602,0.0037868555
2320,0.0105447495
3631,0.0091441821
4016,0.0041756517
4051,0.0000000000
4098,0.0000000000
799,0.0000000000
951,0.0313707240
1332,0.0142978823
499,0.0043133903
3797,0.0074489724
500,0.0472400911
1099,0.0319951623
1585,0.0184229847
3389,0.0000000000
3410,0.0041883243
3483,0.0054013929
4341,0.0014230655
563,0.0531480671
848,0.0173162148
3603,0.0070052319
502,0.0118685032
542,0.0319998610
1054,0.0440817607
1675,0.0110947447
503,0.0081006637
1993,0.0080147357
2772,0.0153339789
883,0.0193132123
1463,0.0014121314
3805,0.0051827900
505,0.0048525729
506,0.0287618292
1049,0.0054898123
1268,0.0091697297
2596,0.0000000000
2860,0.0009913168
3849,0.0091957442
4619,0.0056934560
4876,0.0000000000
938,0.0014449040
1009,0.0086621477
4690,0.0000000000
508,0.0149595886
1347,0.0607747326
3823,0.0012328116
1772,0.0048862982
1947,0.0115781104
2451,0.0091504110
3198,0.0006784007
4443,0.0000000000
510,0.0012708034
705,0.0556039678
1893,0.0124665060
1000,0.0063517744
2523,0.0074046459
4137,0.0000000000
2421,0.0120162011
4790,0.0000000000
4894,0.0044076007
1084,0.0051067317
4072,0.0216772436
514,0.0160648983
4210,0.0084106348
516,0.0199454064
1830,0.0151067310
517,0.0164150386
1558,0.0090596674
2484,0.0029573905
4416,0.0000000000
518,0.0106167508
1258,0.0052742786
1474,0.0214583077
3018,0.0005464782
4849,0.0099585470
519,0.0028780228
4971,0.0000000000
520,0.0036715290
1020,0.0136902104
4877,0.0000000000
521,0.0072688247
976,0.0117778771
3050,0.0131738254
3846,0.0000000000
1292,0.0098823715
1849,0.0014548088
2412,0.0147588261
523,0.0121781912
1966,0.0032514607
2748,0.0162354103
3476,0.0000000000
524,0.0042761457
2163,0.0038280459
2294,0.0028847656
2327,0.0099298729
4719,0.0000000000
1226,0.0351076675
2300,0.0025208296
2385,0.0290736707
2398,0.0000000000
2700,0.0105706250
2929,0.0044847637
3737,0.0000000000
4304,0.0071483155
4439,0.0000000000
528,0.0067526758
4607,0.0247417851
4820,0.0000000000
529,0.0119718558
2978,0.0014091451
530,0.0017871054
3368,0.0133069691
3472,0.0042881605
4309,0.0043216743
1929,0.0015100530
2010,0.0220449780
2917,0.0232689928
3257,0.0000000000
4108,0.0014775614
532,0.0104432586
2123,0.0044856393
4345,0.0000000000
661,0.0098357672
721,0.0151979201
4235,0.0000000000
1259,0.0152643386
1722,0.0175236127
3205,0.0003843429
4817,0.0000000000
536,0.0211692076
3139,0.0128787081
537,0.0224812916
1404,0.0113038518
1952,0.0291632728
2462,0.0040042521
4001,0.0000000000
3807,0.0013819218
4427,0.0000000000
4691,0.0000000000
1214,0.0100324551
1429,0.0288521658
2270,0.0000000000
4190,0.0000000000
540,0.0050549515
2127,0.0000000000
4932,0.0000000000
541,0.0047781698
2020,0.0341713007
3316,0.0094346487
3506,0.0000000000
4627,0.0000000000
648,0.0060438110
834,0.0262606079
1447,0.0148742480
1581,0.0046627767
2175,0.0160152097
2906,0.0103501906
990,0.0050822213
3519,0.0048077452
975,0.0081031785
2093,0.0116094903
545,0.0325442470
832,0.0051015958
2690,0.0006365001
2761,0.0208733982
4656,0.0000000000
546,0.0096590849
857,0.0095955759
3086,0.0019543515
3439,0.0196211380
4833,0.0000000000
547,0.0276031012
1401,0.0014406000
2299,0.0056228900
2987,0.0138696529
548,0.0182477983
4159,0.0104376971
4452,0.0000000000
549,0.0029888090
862,0.0116236858
3560,0.0044904966
904,0.0177306550
2312,0.0001579750
2070,0.0050954076
2206,0.0028484260
554,0.0078559971
555,0.0108244801
3104,0.0000000000
1174,0.0060748682
2944,0.0104909255
3037,0.0142046437
3099,0.0000000000
557,0.0112766489
700,0.0055784122
1018,0.0177500884
1060,0.0118692288
1046,0.0325357685
1233,0.0046751665
1503,0.0197331714
3201,0.0016477134
4611,0.0000000000
559,0.0193485577
4448,0.0030413717
4534,0.0000000000
4018,0.0000000000
561,0.0358070458
575,0.0016811087
3273,0.0057113502
643,0.0079651341
1039,0.0253781710
1343,0.0045702295
2262,0.0000000000
2681,0.0135999427
3306,0.0093720448
4557,0.0000000000
4629,0.0000000000
4789,0.0000000000
4874,0.0000000000
1086,0.0287985927
3840,0.0000000000
4175,0.0067953451
4359,0.0107507071
4800,0.0000000000
564,0.0128579394
4570,0.0071483155
4726,0.0000000000
566,0.0688837881
2055,0.0048387663
2939,0.0090591627
3859,0.0083921964
4374,0.0000000000
567,0.0071963561
1746,0.0144942324
3091,0.0105170135
568,0.0089553146
835,0.0167477834
2746,0.0013190068
569,0.0144517333
1088,0.0000000000
3556,0.0055251870
4848,0.0000000000
570,0.0007354711
1003,0.0007345631
3458,0.0000000000
571,0.0167663847
1681,0.0165626788
1692,0.0003690275
1708,0.0149568823
2024,0.0068542639
572,0.0707109119
3024,0.0259791204
4228,0.0084868906
573,0.0086821350
3685,0.0000000000
3777,0.0000000000
1596,0.0172892549
2104,0.0174770210
4023,0.0073500889
852,0.0162276758
1206,0.0032305157
4014,0.0005450837
576,0.0007458760
831,0.0060662581
1458,0.0021507685
577,0.0008490494
1252,0.0273260106
1576,0.0034336068
2780,0.0055508035
578,0.0070153407
838,0.0028558817
2551,0.0228997256
3897,0.0026229266
3925,0.0381462839
1943,0.0014015799
2896,0.0030146426
580,0.0062683718
3056,0.0021146855
581,0.0135461373
919,0.0131833069
2692,0.0261214957
3403,0.0084868906
4320,0.0014203294
582,0.0027749225
3283,0.0019437804
3515,0.0000000000
4239,0.0049322464
583,0.0062067174
3855,0.0000000000
584,0.0199763884
2686,0.0135623554
3558,0.0008631942
3898,0.0000000000
585,0.0028838458
3123,0.0000000000
659,0.0039971336
877,0.0086199786
1001,0.0381177454
1420,0.0019138265
2602,0.0095706946
3424,0.0187592447
4767,0.0000000000
587,0.0075385129
588,0.0136894678
3238,0.0037299994
3595,0.0028778442
589,0.0052281780
621,0.0987057447
1125,0.0040876708
1621,0.0068207147
591,0.0087900621
2474,0.0113639299
3616,0.0073298884
4146,0.0009251906
4376,0.0066578480
592,0.0072133059
1999,0.0147292688
3770,0.0015018222
593,0.0181585497
3882,0.0053044556
602,0.0039469195
1333,0.0160235786
3183,0.0071286230
4333,0.0016516780
595,0.0094287026
2148,0.0187401259
2202,0.0142292620
2410,0.0123027931
3701,0.0033878010
596,0.0176264859
1605,0.0087641898
3365,0.0065762401
3940,0.0207691236
4162,0.0026120003
1756,0.0038745194
3501,0.0000000000
2862,0.0036672495
3530,0.0023021070
4126,0.0033437698
1781,0.0256454335
3412,0.0053455423
3474,0.0000000000
3845,0.0489658506
4462,0.0000000000
603,0.0219094914
715,0.0180721577
2387,0.0037217610
3452,0.0000000000
3509,0.0139517931
4390,0.0019319169
3071,0.0000000000
3083,0.0116280467
4363,0.0000000000
605,0.0042120076
803,0.0203788145
1825,0.0200138353
2479,0.0004903355
2494,0.0016076968
4358,0.0000000000
606,0.0090392502
2967,0.0000000000
2130,0.0035852209
4613,0.0000000000
3275,0.0108400811
3511,0.0000000000
3937,0.0000000000
1350,0.0082445054
1410,0.0143555130
610,0.0188687252
1317,0.0149830791
4585,0.0000000000
4953,0.0000000000
611,0.0037988031
2280,0.0152098577
3986,0.0033665010
612,0.0197121363
2898,0.0011781483
3529,0.0075381952
3582,0.0013819218
4220,0.0000000000
613,0.0012655653
2211,0.0059343598
2308,0.0027737527
614,0.0242329785
846,0.0011678477
2342,0.0046054140
4083,0.0000000000
1325,0.0040707659
1476,0.0026741989
1747,0.0086917056
4838,0.0000000000
4339,0.0021211023
617,0.0245951940
3146,0.0021241297
1246,0.0226926362
1663,0.0155874733
2348,0.0066457993
908,0.0066098510
1786,0.0055733333
620,0.0232644669
1948,0.0207660734
4468,0.0043679951
4544,0.0034583263
692,0.0031633461
1544,0.0000000000
4089,0.0035723013
4505,0.0064037894
1283,0.0125726470
4729,0.0000000000
3363,0.0038674786
4569,0.0000000000
4951,0.0000000000
624,0.0212588403
3259,0.0041808655
3167,0.0077356857
627,0.0090315691
2634,0.0036892346
3347,0.0077970147
4830,0.0000000000
628,0.0293166974
1012,0.0089400783
1398,0.0329623303
2448,0.0188561903
629,0.0203347996
801,0.0292297202
1445,0.0066068199
3361,0.0000000000
4071,0.0000000000
4869,0.0000000000
630,0.0126257506
3337,0.0076082367
632,0.0141592967
842,0.0073607582
1051,0.0117526520
1163,0.0176418837
2029,0.0039022790
3318,0.0027633269
4803,0.0000000000
4121,0.0138328526
1172,0.0103998659
1961,0.0201215280
2859,0.0217160701
3324,0.0000000000
3417,0.0015909808
1578,0.0074328175
2054,0.0124014554
4088,0.0000701365
636,0.0170435072
1741,0.0126530692
1802,0.0187675598
2208,0.0010420344
3984,0.0000000000
637,0.0234061596
2158,0.0058273435
2243,0.0226076241
3010,0.0000000000
3150,0.0031723093
3288,0.0012980812
4181,0.0022668768
4258,0.0000000000
638,0.0072505105
4142,0.0000000000
639,0.0168057952
1365,0.0170741735
640,0.0017631677
3478,0.0004420300
689,0.0083072190
2109,0.0239654775
3878,0.0000000000
642,0.0016171775
1569,0.0000000000
2471,0.0010424110
4770,0.0027824266
672,0.0061569637
791,0.0091915973
3831,0.0013481876
644,0.0311326599
2100,0.0165357126
3256,0.0020637492
3293,0.0059805918
1850,0.0286707362
2607,0.0078347376
4025,0.0011305491
4916,0.0000000000
646,0.0051206749
1379,0.0083118209
1504,0.0081084503
2388,0.0126110206
2595,0.0125668904
647,0.0047306205
1409,0.0028175110
3063,0.0003393002
4794,0.0000000000
793,0.0016566457
3209,0.0029974630
4032,0.0000000000
748,0.0072299413
2989,0.0004359483
1490,0.0003198750
1518,0.0000000000
3032,0.0045114184
3065,0.0026390305
4245,0.0000000000
651,0.0467611649
4655,0.0000000000
652,0.0257395962
4324,0.0000000000
653,0.0139316732
654,0.0156598664
4442,0.0000000000
655,0.0411706791
2564,0.0504386643
2920,0.0096371260
656,0.0036629287
863,0.0296018973
1452,0.0017759898
1506,0.0025330788
657,0.0017779481
1150,0.0423119860
2626,0.0149944487
2958,0.0045974355
3270,0.0016693936
3524,0.0173456304
3592,0.0211162811
1557,0.0203917872
4388,0.0000000000
662,0.0010004641
663,0.0099500210
1261,0.0085429789
2311,0.0254155780
2621,0.0093624312
3490,0.0041607806
4403,0.0030940941
808,0.0153647255
3853,0.0000000000
665,0.0054763958
2339,0.0029944388
2575,0.0059915658
4734,0.0000000000
666,0.0098812928
3656,0.0064485781
4268,0.0000000000
667,0.0071754831
1106,0.0094669137
1780,0.0085649672
668,0.0036946396
1376,0.0012629967
670,0.0291686446
3164,0.0303544248
671,0.0202704374
4977,0.0000000000
962,0.0074361233
1940,0.0219192272
673,0.0184778681
749,0.0000000000
754,0.0198257169
1041,0.0071701475
2673,0.0290293405
3446,0.0000000000
674,0.0109625573
737,0.0054824497
967,0.0162797269
1592,0.0105710337
2452,0.0059991777
756,0.0098202596
4878,0.0000000000
677,0.0087294399
1241,0.0262837399
4487,0.0000000000
678,0.0019181506
2844,0.0155118221
680,0.0095162343
3314,0.0025332410
4930,0.0000000000
1759,0.0000000000
1820,0.0072541277
3212,0.0016865323
3245,0.0046903738
682,0.0194410277
683,0.0283312205
3053,0.0131965678
684,0.0319934763
1699,0.0094211759
3210,0.0000000000
1141,0.0245802651
686,0.0306994776
2205,0.0045974355
2541,0.0033213397
2914,0.0021911730
4113,0.0000000000
687,0.0045446954
1201,0.0218352102
2639,0.0105202908
3276,0.0060169833
1459,0.0107784086
2476,0.0000000000
690,0.0000000000
1591,0.0048320428
691,0.0159607997
3740,0.0048824080
4677,0.0015569260
728,0.0930251884
3954,0.0245892599
694,0.0091053917
3455,0.0029638159
695,0.0151773554
2067,0.0259935335
696,0.0000000000
1231,0.0233185423
3034,0.0014475428
4414,0.0000000000
4889,0.0000000000
698,0.0015856619
1280,0.0107154978
4644,0.0000000000
2916,0.0130885043
3771,0.0000000000
1697,0.0237775496
2738,0.0082614806
701,0.0123419630
847,0.0096195585
1295,0.0106607197
4563,0.0000000000
703,0.0204735478
3352,0.0160456265
3891,0.0001963729
704,0.0065423580
4708,0.0000000000
4944,0.0000000000
2236,0.0016419718
2907,0.0192433496
3332,0.0000000000
4793,0.0000000000
4845,0.0000000000
4954,0.0000000000
706,0.0029378576
2580,0.0029483599
3161,0.0010056999
1062,0.0000000000
1717,0.0171447627
4436,0.0046132218
4735,0.0000000000
4759,0.0000000000
710,0.0408037759
1501,0.0058926745
2597,0.0065041720
4713,0.0000000000
709,0.0022687303
2702,0.0067497827
3021,0.0004818854
3908,0.0014729575
711,0.0184846768
3608,0.0078365112
4434,0.0019058659
712,0.0078644187
1147,0.0186659146
2433,0.0102589006
2734,0.0041587379
3103,0.0106409612
713,0.0088485747
1936,0.0059121751
2408,0.0148792467
1897,0.0072380243
3307,0.0118194349
4635,0.0011638097
